"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"4128","3q26.33",0.144324881801874,1.38759868789413,0.168685409932159,"con","ALL","3","q","3q",0,-1,"LUAD","Inflammatory Macrophages"
"4129","3q27.1",0.141158973421441,1.50580569130896,0.135618844659332,"con","ALL","3","q","3q",0,-1,"LUAD","Inflammatory Macrophages"
"4130","3q27.2",0.140258493219931,1.55206419052572,0.124156416924579,"con","ALL","3","q","3q",0,-1,"LUAD","Inflammatory Macrophages"
"4131","3q27.3",0.140874625202781,1.57023595705973,0.119869478549643,"con","ALL","3","q","3q",0,-1,"LUAD","Inflammatory Macrophages"
"4132","3q29",0.138449051572676,1.66674639081194,0.0990414407821528,"con","ALL","3","q","3q",0,-1,"LUAD","Inflammatory Macrophages"
"4133","4p16.3",-0.00848349318310809,-0.0414922769411255,0.966995360213829,"con","ALL","4","p","4p",0,-1,"LUAD","Inflammatory Macrophages"
"4134","4p16.1",-0.0267785914516159,-0.126399936550312,0.899697307746808,"con","ALL","4","p","4p",0,1,"LUAD","Inflammatory Macrophages"
"4135","4p15.32",-0.0467281698905425,-0.215517417068447,0.8298515964499,"con","ALL","4","p","4p",0,1,"LUAD","Inflammatory Macrophages"
"4136","4p15.2",-0.0573381475326745,-0.262200324169263,0.793766207031587,"con","ALL","4","p","4p",0,1,"LUAD","Inflammatory Macrophages"
"4137","4p14",-0.0913800835887738,-0.388109555125934,0.698851453443404,"con","ALL","4","p","4p",0,1,"LUAD","Inflammatory Macrophages"
"4138","4p13",-0.124195357341759,-0.497227298511049,0.620241330702406,"con","ALL","4","p","4p",0,1,"LUAD","Inflammatory Macrophages"
"4139","4p12",-0.140627318358947,-0.554323811114203,0.580732093798847,"con","ALL","4","p","4p",0,1,"LUAD","Inflammatory Macrophages"
"4140","4p11",-0.144731889356094,-0.567527505383116,0.571768840479125,"con","ALL","4","p","4p",0,1,"LUAD","Inflammatory Macrophages"
"4141","4q12",-0.201475094240914,-0.773823191463715,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4142","4q13.2",-0.233092198024149,-0.861567145115689,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4143","4q21.1",-0.281907170044795,-0.901842026563791,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4144","4q21.22",-0.274903185953939,-0.850033575219679,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4145","4q21.23",-0.277449862068144,-0.85296579095901,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4146","4q22.1",-0.211431815496834,-0.650369556011642,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4147","4q22.3",-0.163184205269623,-0.50183486596782,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4148","4q23",-0.16692464456325,-0.548173993614438,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4149","4q24",-0.0761108332946848,-0.255308309022411,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4150","4q25",0.00454517111965827,0.015571530999998,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4151","4q27",0.0403824507457668,0.13686215889539,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4152","4q31.1",0.104147385038405,0.358135859743713,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4153","4q31.21",0.109346738794249,0.379458204718413,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4154","4q31.22",0.111070357749568,0.3867254449844,1,"con","ALL","4","q","4q",0,-1,"LUAD","Inflammatory Macrophages"
"4155","4q32.1",0.0984864125125218,0.334215192840489,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4156","4q32.2",0.102116107563916,0.344697626918047,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4157","4q34.1",0.0242646738304385,0.0841538317446337,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4158","4q34.2",0.00926853558030736,0.0324271702267224,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4159","4q35.1",-0.0197303731036654,-0.0704051220592872,1,"con","ALL","4","q","4q",0,1,"LUAD","Inflammatory Macrophages"
"4160","5p15.33",0.0840744875872825,0.753012511316633,0.453407632310019,"con","ALL","5","p","5p",0,1,"LUAD","Inflammatory Macrophages"
"4161","5p15.31",0.0815281667192761,0.668358436178269,0.505615368330044,"con","ALL","5","p","5p",0,1,"LUAD","Inflammatory Macrophages"
"4162","5p15.2",0.0748302504994912,0.587318541924699,0.558460383027568,"con","ALL","5","p","5p",0,1,"LUAD","Inflammatory Macrophages"
"4163","5p15.1",0.0649268441068955,0.466977858315042,0.641644267425564,"con","ALL","5","p","5p",0,1,"LUAD","Inflammatory Macrophages"
"4164","5p13.3",0.0445719486207466,0.300811601200055,0.764251984559708,"con","ALL","5","p","5p",0,1,"LUAD","Inflammatory Macrophages"
"4165","5p13.1",-0.0704597784854685,-0.411305884189656,0.681826043182151,"con","ALL","5","p","5p",0,1,"LUAD","Inflammatory Macrophages"
"4166","5p12",-0.0897274482160524,-0.506828561446657,0.613514631392622,"con","ALL","5","p","5p",0,1,"LUAD","Inflammatory Macrophages"
"4167","5q11.1",-0.206598101701507,-1.07150422554984,0.286807731753532,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4168","5q11.2",-0.246717869887115,-1.28532402490346,0.201976790668261,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4169","5q12.1",-0.225832812050753,-1.22371904594313,0.224252319990294,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4170","5q12.3",-0.223703194003901,-1.28576871928959,0.201822181493204,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4171","5q13.1",-0.220025210223543,-1.31201334219733,0.19285226486623,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4172","5q13.2",-0.209204253544314,-1.36582900148761,0.175396203790036,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4173","5q13.3",-0.204999487316577,-1.4210411260947,0.158760422695961,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4174","5q14.1",-0.212149031735511,-1.5024986008696,0.136469145125412,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4175","5q14.2",-0.197543468903283,-1.43998565866245,0.153340967344316,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4176","5q14.3",-0.193489171097875,-1.419499073989,0.159207964804512,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4177","5q15",-0.200789484570696,-1.46342881298249,0.146833939741691,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4178","5q21.1",-0.206342981996185,-1.49393424282803,0.138690611845553,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4179","5q21.3",-0.210071160079706,-1.50580392269658,0.135619298280569,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4180","5q22.2",-0.212341412558602,-1.48559414241281,0.140881029741611,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4181","5q22.3",-0.205269916914395,-1.40340633650188,0.163936559118334,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4182","5q23.1",-0.213488372608548,-1.45322704483108,0.149638728655433,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4183","5q23.2",-0.218215385373201,-1.48431601033722,0.141219091115104,"con","ALL","5","q","5q",0,-1,"LUAD","Inflammatory Macrophages"
"4184","5q31.1",-0.234803131814552,-1.712755165448,0.0902008227080208,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4185","5q31.2",-0.251087776399745,-2.01286961989044,0.0471166494376698,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4186","5q31.3",-0.263809149668464,-2.23693394747711,0.0277607695709635,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4187","5q32",-0.251790572051729,-2.35079180148937,0.0209177017629915,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4188","5q33.1",-0.235171403805909,-2.21912322035406,0.0289924928162018,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4189","5q33.2",-0.224802899593926,-2.1190940515485,0.0368367140092139,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4190","5q33.3",-0.213285942517623,-2.04403676402895,0.0438723660836231,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4191","5q34",-0.203094521693056,-1.97284157213663,0.0515824046113703,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4192","5q35.1",-0.196547755491611,-1.93011577033915,0.0567415287503318,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4193","5q35.2",-0.190920117521687,-1.88060253460412,0.0632598374925531,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4194","5q35.3",-0.184880331800928,-1.93667866914728,0.0559217496605201,"con","ALL","5","q","5q",0,1,"LUAD","Inflammatory Macrophages"
"4195","6p25.2",0.0802771603337209,0.365127453077857,0.715872921819809,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4196","6p25.1",0.0727588688056138,0.341087598284988,0.733832638332151,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4197","6p24.3",0.0631793246928309,0.305987922781139,0.760320522944904,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4198","6p24.2",0.0354098939107238,0.176765617717609,0.860089676819918,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4199","6p23",-0.00964799004007566,-0.0484308951981864,0.961480151109455,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4200","6p22.3",-0.030479415629708,-0.174325164218969,0.862001462926495,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4201","6p22.2",-0.0122579352193118,-0.0737026252294094,0.941410570761506,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4202","6p22.1",0.0214025916815281,0.136800663380362,0.891493918012073,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4203","6p21.33",0.0496297329495072,0.355956204325454,0.722706383345791,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4204","6p21.32",0.0693162995589655,0.517955432513009,0.605760296785088,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4205","6p21.31",0.0963039387469046,0.676022165925991,0.500760073812833,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4206","6p21.2",0.113590231108565,0.696883549673135,0.487671807260385,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4207","6p21.1",0.0965856624554688,0.49114806818725,0.624517286084806,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4208","6p12.1",0.0489445230806714,0.221818099475669,0.824958035414224,"con","ALL","6","p","6p",0,1,"LUAD","Inflammatory Macrophages"
"4209","6q12",0.0315865463217362,0.151977617220586,0.879544760180148,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4210","6q13",0.0109365867841516,0.054398514747327,0.956738235739113,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4211","6q14.1",-0.0152103380671513,-0.0826158704952176,0.934340448758293,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4212","6q14.3",-0.0220939482415894,-0.136594496520683,0.891656416844769,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4213","6q15",-0.00466687698347059,-0.0308185397036867,0.975482495572346,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4214","6q16.1",-0.000441314907117713,-0.00304562831279083,0.997576684640386,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4215","6q16.2",0.0121173527118148,0.0870123494800579,0.930854997319314,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4216","6q21",0.0380799128738441,0.288139822101425,0.773902231984143,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4217","6q22.1",0.0563343526292649,0.438017373450147,0.662423175300613,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4218","6q22.31",0.0597521476352826,0.456303893095933,0.649270714326308,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4219","6q22.33",0.0702254636914111,0.52514229457236,0.600775594824705,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4220","6q23.2",0.0775629186204683,0.575957417870067,0.566081436153302,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4221","6q23.3",0.086766776982644,0.636691774772749,0.525941743736127,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4222","6q24.1",0.0940806817482574,0.684272872966966,0.495561122174733,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4223","6q24.2",0.0890772234254505,0.64972327482653,0.517525873619949,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4224","6q25.1",0.0757804321989384,0.565577485899154,0.573088382567023,"con","ALL","6","q","6q",0,-1,"LUAD","Inflammatory Macrophages"
"4225","6q25.3",0.0682237331938092,0.53314759587584,0.595245527339511,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4226","6q27",0.064565188437507,0.516611337375016,0.606694627314685,"con","ALL","6","q","6q",0,1,"LUAD","Inflammatory Macrophages"
"4227","7p22.3",0.0425817929703836,0.496240759724126,0.620934352237184,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4228","7p22.1",0.0418179977266901,0.498304466313835,0.619485035690573,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4229","7p21.3",0.046781147193089,0.560581617601592,0.576475680062779,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4230","7p21.1",0.0494878057367004,0.590366247246817,0.556424636806572,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4231","7p15.3",0.0577378289557284,0.68231970358102,0.496789204178345,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4232","7p15.2",0.0622727297493613,0.731979975694983,0.466082618951053,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4233","7p14.3",0.0685564917323304,0.790061297729544,0.431568718997417,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4234","7p14.2",0.0722144020788128,0.821495569974234,0.41353492024235,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4235","7p14.1",0.0755304045689706,0.841667651750694,0.402204898327782,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4236","7p13",0.0842663871550338,0.90831489797316,0.366137714171371,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4237","7p12.3",0.0932236491245767,0.969740420709923,0.334774823093962,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4238","7p11.2",0.09744814431154,0.975196507248874,0.332076701650216,"con","ALL","7","p","7p",0,1,"LUAD","Inflammatory Macrophages"
"4239","7q11.21",0.0879428119525717,0.819896496251023,0.414441215972308,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4240","7q11.23",0.0366630567348009,0.276726819652422,0.782624415226165,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4241","7q21.12",0.00355911362601303,0.0251704039753076,0.979974769056987,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4242","7q21.2",0.00264727999433772,0.0177963704860654,0.985840693833632,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4243","7q21.3",0.0171318563814918,0.112085291458345,0.91100539031573,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4244","7q22.1",0.0651109364673573,0.407515164029873,0.684597368228534,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4245","7q22.3",0.0981669414971643,0.576799362466511,0.565514921646957,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4246","7q31.1",0.0920859843312375,0.519566688630175,0.604641116721962,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4247","7q31.2",0.0877770504815878,0.486289253319803,0.627944113183365,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4248","7q31.31",0.0935997495849041,0.516310963142172,0.606903518106633,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4249","7q31.32",0.0950219373684156,0.518512108423973,0.605373522544768,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4250","7q32.1",0.103961118925499,0.551226737967942,0.582844171176861,"con","ALL","7","q","7q",0,-1,"LUAD","Inflammatory Macrophages"
"4251","7q32.2",0.100992206185756,0.528100232307284,0.598729500324362,"con","ALL","7","q","7q",0,-1,"LUAD","Inflammatory Macrophages"
"4252","7q33",0.0918450220199502,0.474185933332829,0.636515759554864,"con","ALL","7","q","7q",0,-1,"LUAD","Inflammatory Macrophages"
"4253","7q34",0.0677791842529176,0.348015711204425,0.728641055024391,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4254","7q36.1",0.0134480366844107,0.0707259377881384,0.943772798886224,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4255","7q36.3",-0.016467593922267,-0.0891028878333939,0.929198123839739,"con","ALL","7","q","7q",0,1,"LUAD","Inflammatory Macrophages"
"4256","8p23.3",-0.242426383407895,-1.58576108765137,0.11630102381279,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4257","8p22",-0.252302656085262,-1.59569455175644,0.114062683454397,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4258","8p21.3",-0.259599477130461,-1.56496201972401,0.121101347329853,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4259","8p21.2",-0.260812377953189,-1.5130251216711,0.133777082950317,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4260","8p21.1",-0.261042766640817,-1.48359099821448,0.141411135819815,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4261","8p12",-0.255835109100502,-1.4174638222222,0.159800130770757,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4262","8p11.23",-0.210532349488367,-1.11397125662449,0.268257668845218,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4263","8p11.22",-0.184236393105283,-0.976025534010515,0.331667988418799,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4264","8p11.21",-0.133572153705394,-0.727156803387509,0.469017194645465,"con","ALL","8","p","8p",0,1,"LUAD","Inflammatory Macrophages"
"4265","8q11.21",-0.0794994317006091,-0.461381888797463,0.645637808002509,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4266","8q11.23",-0.0586099904577765,-0.353656907493644,0.72442313740167,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4267","8q12.1",-0.0140255790869477,-0.0913231898664266,0.927438746899964,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4268","8q12.3",0.00797678916524833,0.0549685122837832,0.956285390142534,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4269","8q13.1",0.0256827792576547,0.18402017285081,0.854411616172349,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4270","8q13.3",0.0225783739511603,0.166801095972884,0.867900743818796,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4271","8q21.11",0.0305108574121255,0.236884355069327,0.81328485492032,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4272","8q21.13",0.0274934554987607,0.234926624028551,0.814799363120012,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4273","8q21.3",0.0149364856004826,0.14036172113879,0.888687861850344,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4274","8q22.1",-0.000228500013806475,-0.00239496073289574,0.998094400236695,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4275","8q22.2",-0.00923248202542672,-0.102723342517804,0.918411084662283,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4276","8q22.3",-0.0170564490475574,-0.197116951814374,0.844180496224597,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4277","8q23.1",-0.0350075162432829,-0.418099328198338,0.676870405943277,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4278","8q23.2",-0.0364721361286443,-0.43871476042272,0.661919604184342,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4279","8q24.11",-0.0396423162955815,-0.481334158594505,0.631447263857116,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4280","8q24.12",-0.0467584856281745,-0.578913358304869,0.564093711065575,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4281","8q24.13",-0.0466943114380449,-0.591419320597664,0.555722081804133,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4282","8q24.22",-0.0480889554255928,-0.632028378372017,0.528970602508188,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4283","8q24.3",-0.0519594058796732,-0.714345584517004,0.47686219843444,"con","ALL","8","q","8q",0,1,"LUAD","Inflammatory Macrophages"
"4284","9p24.1",-0.0445399245845326,-0.447513404119356,0.655579671429102,"con","ALL","9","p","9p",0,-1,"LUAD","Inflammatory Macrophages"
"4285","9p22.3",-0.0440481915714687,-0.437524244876873,0.662779348646115,"con","ALL","9","p","9p",0,-1,"LUAD","Inflammatory Macrophages"
"4286","9p22.1",-0.0483074620222656,-0.48572496076717,0.62834262871676,"con","ALL","9","p","9p",0,-1,"LUAD","Inflammatory Macrophages"
"4287","9p21.1",-0.0511612605791906,-0.462644164343017,0.644736077120632,"con","ALL","9","p","9p",0,-1,"LUAD","Inflammatory Macrophages"
"4288","9p13.3",-0.0607538352573225,-0.461444933597957,0.645592758151875,"con","ALL","9","p","9p",0,-1,"LUAD","Inflammatory Macrophages"
"4289","9p13.2",-0.0828338555496115,-0.532940262534161,0.595388454995004,"con","ALL","9","p","9p",0,-1,"LUAD","Inflammatory Macrophages"
"4290","9q21.12",-0.0898891441166017,-0.508574233196928,0.61229512745765,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4291","9q21.13",-0.0885369149074105,-0.447788411770642,0.655381915515612,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4292","9q21.2",-0.0309076749872951,-0.128849184443083,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4293","9q21.31",-0.0246700683321451,-0.10118622859332,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4294","9q21.32",0.00301234133719081,0.0120453888766989,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4295","9q21.33",0.0280201345280147,0.10896241220231,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4296","9q22.2",0.0435509414374311,0.167567126319718,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4297","9q22.31",0.0584293894892828,0.226609351000614,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4298","9q22.32",0.0772392222724669,0.301435328910489,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4299","9q22.33",0.102996382494018,0.423148196308872,1,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4300","9q31.1",0.100764416072657,0.451899121786332,0.652428869914055,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4301","9q31.2",0.109087123317115,0.527609225576838,0.599068921960689,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4302","9q31.3",0.125811354853509,0.636769438835905,0.52589137762525,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4303","9q32",0.134574873548076,0.676473905247938,0.500474664226922,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4304","9q33.2",0.113240488678573,0.539230424227991,0.591059363660638,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4305","9q33.3",0.0954731640538584,0.454658543207602,0.65044965989729,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4306","9q34.11",0.0056758471341492,0.0264573279348894,0.978951145517464,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4307","9q34.13",-0.0360579863828311,-0.170250875166948,0.86519497891812,"con","ALL","9","q","9q",0,-1,"LUAD","Inflammatory Macrophages"
"4308","9q34.3",-0.0782388339189308,-0.431833496910156,0.666895213955475,"con","ALL","9","q","9q",0,1,"LUAD","Inflammatory Macrophages"
"4309","10p15.3",0.176240027126723,1.36134588868912,0.176802996712162,"con","ALL","10","p","10p",0,-1,"LUAD","Inflammatory Macrophages"
"4310","10p14",0.153790871925964,1.02297038574813,0.309063674666874,"con","ALL","10","p","10p",0,-1,"LUAD","Inflammatory Macrophages"
"4311","10p13",0.13224088549459,0.793928729094386,0.429325283474196,"con","ALL","10","p","10p",0,-1,"LUAD","Inflammatory Macrophages"
"4312","10p12.2",0.0870439892460584,0.459556325909826,0.646942871120634,"con","ALL","10","p","10p",0,-1,"LUAD","Inflammatory Macrophages"
"4313","10p12.1",0.0501147832636914,0.243822862031439,0.807922950929648,"con","ALL","10","p","10p",0,-1,"LUAD","Inflammatory Macrophages"
"4314","10p11.22",0.0153151549267848,0.0691251093054709,0.945043387450571,"con","ALL","10","p","10p",0,-1,"LUAD","Inflammatory Macrophages"
"4315","10q11.21",-0.0660959284792234,-0.271302028910441,0.786780052741282,"con","ALL","10","q","10q",0,-1,"LUAD","Inflammatory Macrophages"
"4316","10q11.22",-0.092412163199781,-0.369769583336246,0.712422848937782,"con","ALL","10","q","10q",0,-1,"LUAD","Inflammatory Macrophages"
"4317","10q21.1",-0.128906890441645,-0.508777961107189,0.612152876792691,"con","ALL","10","q","10q",0,-1,"LUAD","Inflammatory Macrophages"
"4318","10q21.3",-0.188598402105239,-0.714091616106089,1,"con","ALL","10","q","10q",0,-1,"LUAD","Inflammatory Macrophages"
"4319","10q22.1",-0.302440523585402,-1.02853323802857,1,"con","ALL","10","q","10q",0,1,"LUAD","Inflammatory Macrophages"
"4320","10q22.2",-0.330623428156305,-1.02722530651585,1,"con","ALL","10","q","10q",0,1,"LUAD","Inflammatory Macrophages"
