,TumorType,Arm_1p,Arm_1q,Arm_2p,Arm_2q,Arm_3p,Arm_3q,Arm_4p,Arm_4q,Arm_5p,Arm_5q,Arm_6p,Arm_6q,Arm_7p,Arm_7q,Arm_8p,Arm_8q,Arm_9p,Arm_9q,Arm_10p,Arm_10q,Arm_11p,Arm_11q,Arm_12p,Arm_12q,Arm_13q,Arm_14q,Arm_15q,Arm_16p,Arm_16q,Arm_17p,Arm_17q,Arm_18p,Arm_18q,Arm_19p,Arm_19q,Arm_20p,Arm_20q,Arm_21p,Arm_21q,Arm_22q
C3N-03012,HNSCC,-0.688154053279263,0.0753152964695462,0.604751478579832,0,-0.0263598245158119,0.552424542837229,0,0,-0.643173200989059,-0.643173200989059,0,0,0,0,-0.626028415374993,-0.626028415374993,0,0,0.743902973845154,0.347863721101604,0,0,-0.648333268294924,0,-0.691638841226768,-0.586912651446763,0,0,0,0.552424542837229,0.552424542837229,-0.648333268294924,-0.648333268294924,0,0,4.16667149620456,4.16667149620456,-0.458991422658631,0,0
C3N-03013,HNSCC,0,0,0,0,-0.519768989396717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68191345291033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3N-03015,HNSCC,0,0,0,0,-0.845127912141247,0,0,0,0,0,0,0,0,0,0,0,-0.749632349034138,0,0,0,-0.850297391570542,-0.850297391570542,0,0,-0.68235583466644,0,0,0,0,0,0,-0.794236667440018,-0.794236667440018,0,0,0,0,-0.865896153305074,-0.865896153305074,0
C3N-03027,HNSCC,0,0,0,0,-0.594094905646226,0,-0.937519063706179,-0.937519063706179,1.3994583150629,-0.803986243513728,0,0,0,0,1.08020722552194,1.08020722552194,-0.649146543120559,0,0,0,-0.728898742044047,-0.728898742044047,0.806228103517978,0,0,0,0.412992746313809,0,0,-0.756224310048444,0,0,0,0,0,0,0,-1.05346816896165,0,0.721299444459456
C3N-03028,HNSCC,0,-0.761145353989322,-0.496139712354666,0,-0.891697057870068,-0.891697057870068,1.13492936555404,0,0,0,0,0,0.440100287341041,0,0.370105462143112,0.370105462143112,0.525783227513226,0.525783227513226,0,0,0,0,-0.311789606161128,0,0,1.10111943665557,0,0,0,0,0,0.434166592898089,0.434166592898089,0,0,0.657289784432637,0.657289784432637,1.47741082971742,0.329325788438199,0
C3N-03042,HNSCC,0,0,-0.400676711931575,-0.400676711931575,0,0,0,0,0,0,0,0,0,0,-1.19675644279784,0.653181106107447,0,0,0,0,0,0,0,0,-0.263976695723326,0.218639544366558,0,0,0,-1.04293082984398,0,0.780821833700079,0.780821833700079,0,0,0,0,0,0,0
C3N-03045,HNSCC,0,0,0,0,-1.16863120349238,0,0,0,0.650272413665946,-1.37235904364269,0,0,0.710746679523022,0,-1.36546282711777,0.0097233926739107,0.874753659370972,0.874753659370972,-1.01754255782121,0,0.920019975233785,0.920019975233785,0,0,0,0,0,0,0,0,0,0.501397791684128,0.501397791684128,0,0,0.988523726277946,0.988523726277946,0,0,0
C3N-03226,HNSCC,0,0,0,0,-1.45495855268207,0,0,0,0,0,0,0,0,0,0,0,0.777330176548113,0.777330176548113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41270232284843,-1.48715273699126,0
C3N-03433,HNSCC,0,0,0,0,0,0,-0.575698771853396,-0.575698771853396,0,0,0.289479790654248,0.289479790654248,0.338221470141078,0.338221470141078,-0.254068014395225,0.301251264606959,-0.3851421829653,0,-0.553730770066524,-0.553730770066524,-0.444334727033731,0,0,0,0,0.372828751795901,0,0.289479790654248,0.289479790654248,-0.478464038450358,-0.478464038450358,0.38808330648075,0.38808330648075,0,0,0.237915010315731,0.237915010315731,-0.654319467828023,-0.654319467828023,0
C3N-03456,HNSCC,0.664670987110024,0.664670987110024,0,0,0.364476296231336,0.938041043249115,-0.831303633370242,-0.831303633370242,0.478103765217258,-0.145976000102177,0,0,0,0,0,1.13911541446824,-0.599485302967484,0,0,0,-0.581501232670849,-0.581501232670849,1.72146341474106,0,-0.848797532799139,0.630514466349028,0,0,0,0,0,0,0,-0.650040936239404,0,-0.224900782846494,0.121045209801967,-0.324003448653699,-0.779497937629899,-0.682876133043955
C3N-03457,HNSCC,0,0,0,0,0,0,0,0,0.604557878195958,0,0,0,0,0,-0.598689759831621,-0.598689759831621,-0.634645356675663,-0.634645356675663,0,0,0,0,0,0,-0.671339238851456,-0.808968055920794,0,0,0,0,0,0,0,0,0,0,0,1.54723547586766,-0.438205569777731,0.496569935605412
C3N-03458,HNSCC,0,0,-0.331359136809351,-0.331359136809351,0,0,-1.31112006507811,-1.31112006507811,0,0,0,0,0.263169117923332,0.263169117923332,0.356653001168055,0.356653001168055,-0.333838343851256,-0.333838343851256,0,0,0,0,0,0,-0.52218490153597,0,-0.309159676774677,0,0,0,0,0,0,0,0,0,0,0,0,-0.36881773936755
C3N-03487,HNSCC,0,0,0,0,-1.47822479638106,0.63701790657023,0,0,0.826381802660721,0.826381802660721,0,0,0,0,-0.60091236430321,0,0,0,0,0,0,0,0,0,0,-1.01882273453334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3N-03488,HNSCC,0,0,0.25139992397667,0,-0.526380215595521,0,0.435363101198095,0,0.156331081116305,0,0,0,0.133313845500948,0.133313845500948,0,1.23505248172685,-0.14298005288446,0,0,0,0,0,0.695180265446662,0,0,0.442726965372462,0.463553694956628,0,0.486765851852806,0,0,0,0,0,0,0.445180042361988,0.445180042361988,0.968561614917094,-0.141639938590836,0.506260810126997
C3N-03490,HNSCC,0.408794932837607,0.408794932837607,1.14696341878331,0,0,0,0,0,2.1200019357297,0,0,0,0.662713032851109,0.662713032851109,0.883267946221956,0.883267946221956,0,0,0,0,0,1.31478542444961,0.523204137491427,0,0,0.664189218526582,0,0,0,0,0,-0.184001569940504,-0.184001569940504,0,0,1.32780361403702,0.795128866952684,0,0,2.9965500282633
C3N-03612,HNSCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83867060426756,0,0
C3N-03619,HNSCC,0,0,0,0,-1.04982041809338,0,-1.31635208554187,-1.31635208554187,1.98158883629404,-1.3715649459517,0,0,0,0,-0.840509524316796,-0.840509524316796,-1.54955829440845,0,0,0,-1.254225785647,0,0,0,-2.21673788286054,0,0,0,0.665015783257162,0,0,-1.2983580824159,-1.2983580824159,0,0,0,0,-3.32192809488736,-3.32192809488736,0
C3N-03620,HNSCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3N-03664,HNSCC,0,0,0,0,-0.780621854148961,-0.780621854148961,0,0,-0.56745617029702,-0.56745617029702,-0.643493149443459,-0.643493149443459,0,0,-0.62530196281039,0.680010747948492,0,0,0,0,-0.534072841423543,-0.534072841423543,-0.589261861341749,-0.589261861341749,0.52666626267172,-0.647551446154897,0,0,0,0,0,0,0,-0.62530196281039,-0.62530196281039,0,0,-0.704988289815764,-0.704988289815764,0.701125341679124
C3N-03781,HNSCC,0,0,0,0,-1.40028070870664,0,0,0,0.391803649814755,0,0,0,0,0,-1.22999805414891,0,-1.35944373654005,0,-1.06371884593726,0,0,0,0,0,-1.74321567987995,0,0,0.86552258747975,0,0,0,0,0,0,0,0,0,1.73828586658398,-1.52909692048135,0
C3N-03782,HNSCC,0,0,0.491808387064379,0.491808387064379,0.182006897471154,0.809087244735313,0,0,0.928813283162761,0,0,0,0,0,0,0.988081708623652,0.391857181065453,0.391857181065453,0,0,-2.35916978198925,-2.35916978198925,0.946633916467114,0,0,0.510625615509582,-0.564110435756573,0,0.902612734048804,0.441381605353017,0.441381605353017,0,0,0,0,0.499341256169624,0.499341256169624,0,0,0.943072573124145
C3N-03783,HNSCC,0,0,-1.31413660100001,0,0.0817345405471395,0.804819426040782,-1.77207516878816,-1.77207516878816,0.791808564662612,-1.14124072962077,-0.787440583650143,0,0,0,1.47583755381675,1.47583755381675,-1.26131568639631,-1.26131568639631,-0.985131037968403,-0.985131037968403,-1.21018677014524,-1.21018677014524,0.567919310645807,-1.10313048095994,-1.9072345295255,0,-1.34669164698037,0,0,0,0,0,-0.711582074450228,0,0,0,0,0,0,0
C3N-03785,HNSCC,0.90374784652067,0.90374784652067,0,0,0,0,-1.04667566112383,-1.04667566112383,0,0,0,0,0,0,0,0,-0.999770930345163,-0.999770930345163,0,0,0,0,0,0,-1.06333163546236,0,0,-0.995652257840823,-0.995652257840823,-0.965545326547737,-0.965545326547737,0,0,0,0,0,0,-0.119467302986356,-0.119467302986356,0
C3N-03837,HNSCC,0,0,0,0,-1.31126153139681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3N-03841,HNSCC,0,0.549528997918935,0.447752731738319,0,-0.716225808938057,0,-0.774505279096387,-0.774505279096387,0,0,-0.646631372351402,0,0,0,0,0,-0.75580221434334,-0.75580221434334,0.53108832445987,0,0,0,0,0,0,0,-0.703181664213442,0,0,-0.70578468316479,0,0.524358922310156,0.133801191681522,0,0,0.612518251614293,0.612518251614293,0.795373321332528,-0.747832758492907,-0.708390598626169
C3N-03849,HNSCC,0,0,0.511418555975253,0,-0.0155642045392721,0.560874849978193,-0.561167772683402,0,0.99904644234461,-0.676029409179098,0,0,1.06619366324256,0.486436251638317,0,0,0,0,0.372649808054365,0,0,0,0,0,0,0,0,0.664242022086824,0.664242022086824,0,0,0,0,0,0,0,0,0,0,0.567419133348593
C3N-03876,HNSCC,0,0,0.269024357185293,0,0.722681187678914,1.21082346398018,0,0,-0.781882766733023,-0.781882766733023,0,0,0.397284761695467,0.397284761695467,0.576509009716041,0.576509009716041,-0.920881385346175,0,0,0,-0.814127105863328,-0.814127105863328,0.301757568154221,0.301757568154221,0,0.301757568154221,-0.371359506875382,0.35115349895892,0.35115349895892,0,0,0,0,0,0,0,0,0.0974126585546191,-0.85057538296353,0.324399761622696
C3N-03878,HNSCC,0,0,0,0,0.0140011209490211,0.841144664866701,0,0,0,0,0,0,0.786131180274972,-0.291419271681699,0,0,-1.24600575957362,0,0,0,0,0,0,0,0,0,0,0,0,-1.04922283744456,0,0,0,0,0,0.944412875038211,0,0.525680005610483,-1.10855932622741,0.233171959622236
C3N-03888,HNSCC,0,0,0,0,-0.51793144022247,0,-0.161861357386988,-0.161861357386988,-0.306019730634102,-0.476559935392302,0,0,0,0,0,0.421823316282483,0,0,0,0,0,0,0,0,-0.589971585238922,0,0,0,0,0,0,0,-0.332953702041967,0,0,0,0,-0.23665520791368,0,0
C3N-03889,HNSCC,0,0,0,0,0,0,-0.193089002238715,-0.193089002238715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237324450430688,0,0
C3N-03928,HNSCC,0,0,0,0,-0.91824788219236,0,0,0,0,0,0,0,0,0,-0.635753592923776,-0.635753592923776,0,0,-0.829807099703437,0,-0.932275027976655,0,0,0,1.13718005468843,0,0,0,0,0,0,0.824743319115044,0.824743319115044,0,0,0,0,-0.571820204526318,0,0
C3N-03933,HNSCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29167653903478,-0.29167653903478,0,0,1.07888912741299,0.413683624925488,0
C3N-04152,HNSCC,0,0,0,0,-1.27157768854078,-0.0874476759123473,0,0,0.00596608029017762,-0.928282743047671,0,0,0.450772874406273,0,0,0,-1.22815080771873,0,0,0,0,0,0,0,-1.22384654762764,0.162684409983015,0,0,0,-1.21525857322106,0,0,0,0,0,0,0,-3.10073850749418,-1.63559021551982,0
C3N-04273,HNSCC,-0.147793144069978,0.510135296605929,0,0,-0.764856873821951,0,-0.979580192201982,-0.979580192201982,2.08916973601338,-0.638127795822739,0.225657139999611,0.225657139999611,0,0,0.0280816708952424,0.348471699799217,0.870115555475887,0.870115555475887,0,0,-0.82549605570034,0,0,0,0.318043356654889,0,0,-0.956251246459004,-0.956251246459004,-0.430826415795028,-0.430826415795028,0,0,0.00740708675723595,-0.995235556668387,-0.217444168908772,-0.217444168908772,0,0,-0.896812311718292
C3N-04275,HNSCC,0,0,0,0,0,0,0,0,1.42100644311869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65113364430119,-1.01540858583344,0
C3N-04276,HNSCC,0,0.599392379104393,0.951007362770512,0,-0.0918740611754348,0.798471668689854,0,0,0,0,0,0,0.940035958042161,0,0.786035700066906,0.786035700066906,-0.712215381895554,0,0,0,0,0,0,0,0,-1.1702431627032,0,0,0,0,0,0,0,0,0,0,0,-1.14114530531962,-1.14114530531962,-1.09897289781867
C3N-04277,HNSCC,0,0,0,0,-0.860070380385863,0,0,0,0,0,0,0,0.930124016230336,0.930124016230336,0.481890499991977,0.481890499991977,0,0,-0.783328808740956,0,0,0,0,0,0,0,0,0,0,0,0,-0.918171624026742,-0.918171624026742,-0.690437836389125,-0.690437836389125,1.22171726394455,1.22171726394455,2.67561819726881,0,0.766063459873381
C3N-04278,HNSCC,-0.584791154755776,0,0,0,0,0,-0.842351785861188,-0.842351785861188,0,-0.764257947162615,0,0,0,0,0.518336739455994,0.518336739455994,0,0,0,0,0,0,1.16056099002902,0,0,-0.890635244868931,0.661223186625916,0.969153325170233,0.969153325170233,-1.21086344697636,-1.21086344697636,0,0,0.540455372503809,0,0.0132687259123738,-0.871187943570911,-1.03914073818775,-1.03914073818775,0.652363429865625
C3N-04279,HNSCC,0,0,0,0,-1.26809700578092,0.863890629219698,0,0,0,0,0,0,0.939352233310769,0.939352233310769,0,0,0,0,0,0,-1.26133995782965,-1.26133995782965,0,0,-1.29074878120996,0,0,0,0,0,0,1.72615466785201,-1.25460044261986,0,0,0,0,-1.20130054877725,-1.20130054877725,0.922798618026481
C3N-04280,HNSCC,0,0,0,0,0,0,0.19442673750186,0.19442673750186,0,0,0,0,0,0,0,1.33294408261513,0,0,0,0,0,0,0.848464735901078,0.848464735901078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3N-04611,HNSCC,0,0,0.0578660278581679,-0.40655111057374,-0.00980216982834512,0.361977261146174,0,0,-0.526074192354542,-0.526074192354542,0.474983548371263,0.474983548371263,0,0,0.529486016484609,0.529486016484609,-0.569102249831888,-0.569102249831888,0,0,0.367487088584082,0.367487088584082,0,0,0,0,0,0,0.782592903671639,0,0,0,0,0,0,0.587772518650041,0.587772518650041,0,0,0.532050150785016
C3L-00081,LSCC,-0.697549526672418,-0.215135801985535,0.757425649552195,0,-0.728580210072399,0.643802466492858,0,0,0.904196110953196,-0.761910537622095,-0.693693272358034,0,0.551427070453812,0.551427070453812,0.418937601027147,0.418937601027147,0.297378374824998,0.297378374824998,-0.714964479957525,-0.714964479957525,0.443163574985341,0.443163574985341,0.414649771181441,-0.797620185548863,0,0.279748216815617,0,0,0,-0.756001198749158,-0.756001198749158,0,0,-0.720792150048471,-0.720792150048471,0.666987785143031,0.666987785143031,-0.781695077364032,-0.781695077364032,0
C3L-00415,LSCC,0,0,0.417265138055451,0.417265138055451,-0.698785969039172,-0.698785969039172,0,0,0.356549284988068,-0.490548283010152,0,0,0.660418530591656,0.660418530591656,0,1.0661223133614,-0.673888400216994,-0.673888400216994,0,0,0,0,0,0,0,0.371157964764093,0,0.608558237337117,0.608558237337117,0,0,-3.32192809488736,-3.32192809488736,0.632037229175044,0.632037229175044,0.668100023085845,0.668100023085845,-0.678840528389638,-0.678840528389638,0.751003471072229
C3L-00445,LSCC,0.799215232364046,0.799215232364046,0.615417836505415,0,0.732210891982155,0.732210891982155,-1.03751514989772,-1.03751514989772,2.05970439961746,0,0,0,1.08449997709974,1.08449997709974,-0.197127545528394,0.97831649857917,-3.32192809488736,-3.32192809488736,0,0,0,0,0.41925960579963,0.41925960579963,0.50644224553574,-0.205215123675805,-0.256291708228674,0.597996820510263,0.597996820510263,0,0,0,1.32155598729838,0,0,1.11703266647356,1.11703266647356,2.55883043511431,0,0.63433492012952
C3L-00568,LSCC,0,0,0,0,-0.557247018613218,-0.557247018613218,-0.470811289088887,-0.470811289088887,-0.111230355653101,-0.972571426800449,0,0,0.365766324176404,0,0,0,-1.69908746808185,0,0,0,-0.92047125901225,-0.92047125901225,0,0,0,-0.845180538468564,0,0,0,0,0,0,0,0.550661619854073,0.550661619854073,0,0,0,0,1.17745307424283
C3L-00603,LSCC,0,0,0.22118401156996,0.22118401156996,-0.987411318112919,1.22936258309163,0,0,0,-0.926956178740492,0,0,0,0,0.237090997604485,0.237090997604485,-0.993527916699162,-0.993527916699162,0.216836317726473,0.216836317726473,0,0,0,0,-1.19675907269454,-0.987411318112919,-0.339962699402232,0,0,0,0,0,0,-0.901147657394697,-0.901147657394697,0.34274258699295,0.34274258699295,-0.726503234929886,-0.726503234929886,0.297339218310241
C3L-00904,LSCC,0,0.643378059615644,0,0,0,0,0.389351228756548,0,0,-0.754471185933716,0,0,0,0,0,0,-0.831369627981584,0,-0.73832513497135,-0.73832513497135,0,0,0.734395721791106,0,0,-0.825789361631373,0,0,0,0,0,0,-0.643743151360186,-0.467563330498923,-0.467563330498923,0,0,0,0,0.209250872456528
C3L-00923,LSCC,0,0,0,0,0,0.39714650808005,-0.991494431809577,-0.991494431809577,1.38978699900632,-0.826784955318761,0,0,0,0,0,0,-0.86821950823906,-0.86821950823906,0,0,0,0,0,0,-0.786341736776341,0,0,0,0,0,0,0,0,0,0,0,0,1.63081931692927,0,0
C3L-00927,LSCC,0,0,0,0,-1.2437757430535,0.861504156331699,0,0,-0.376451248028616,-1.13597539421657,0.809261303155165,0,0,0,0,0,-1.26449932537357,0,0,0,0,0,0,0,0,0,0,0,0,-0.85802003570444,0,0,0,0,0,0,0,0,0,-1.12280707960586
C3L-00965,LSCC,-0.624623859844059,-0.624623859844059,0.699051471876739,0,-0.583373622433229,0.870546491100885,-1.69741248369155,0,0.680971913834778,-0.550378909746473,0,0,0.656173426973291,0,1.73460156721371,1.73460156721371,-0.527800439801335,-0.527800439801335,-1.24780604040994,-0.637664489325367,0.215978859082495,0.215978859082495,0,0,-0.690570130124947,0.632874453449045,0,-0.714778909944567,-0.714778909944567,0.277853332325201,0.831153890476434,0,0,-0.808631225702653,-0.808631225702653,0.928143642366602,0.928143642366602,0.204593981268976,0.204593981268976,-0.485720692364366
C3L-00993,LSCC,0.529566919678637,0.529566919678637,0.640344973280577,0,-0.383919217655321,0.754348970863179,0,0,1.74553100647439,0.540277628391504,0,0,0,0,1.32917604786563,1.32917604786563,-0.334734415872514,-0.334734415872514,0,0,0,0,0,0,-0.248609181719777,0.572202500713178,0,0.253199959693688,0.253199959693688,-0.369058928105627,-0.369058928105627,0,0,0,0,0.227682217315849,1.5617056648902,-0.312920375868183,-0.312920375868183,1.8226888216581
C3L-01000,LSCC,0,0,0.349707771524347,0.349707771524347,-0.565082740490243,1.17229505110437,0,-0.482973052118535,-0.106053371191231,-0.55867842941972,0,0,0,0,0,1.62583448921068,0.167369419729475,-0.569360699117161,0,0,0.505301196611809,0.505301196611809,0.408577393334917,0,-1.05822386283401,0.641795945432668,-0.567220875462886,0,-0.474687888589037,0,0,0.44003433323045,0.44003433323045,-0.548037996218309,-0.102400760436516,0,0.938003015544494,0,0,0
C3L-01285,LSCC,0,1.5989404983086,1.61981056381827,0,0,0.597497638962078,-0.145877018946621,-0.145877018946621,-0.142436965217653,-0.142436965217653,0.541936435065654,-0.167688542888657,0,0,2.23057492146722,2.23057492146722,0,0,0,0,0,0,2.36306079798267,0.735123211205124,0.698377123538976,1.26737661853109,0,0,0,-0.431815116146964,-0.431815116146964,0,0,0,0,0,0,1.47554246197879,0,0.84280695832906
C3L-01455,LSCC,0.514349975721434,0.514349975721434,0.484057676657485,0,0,0,0,0,1.56046480443096,0,0,0,-0.656818193210209,0,0,0,-0.730515952289499,-0.730515952289499,0,0,0,0,0,0,-0.847580228071152,0.491674766277308,0,0,0,0,0,0,0,-0.614108785089202,0.0630922613941548,0.506820649241629,0.506820649241629,-0.745654831964455,-0.745654831964455,0
C3L-01606,LSCC,0,0,0,0,-1.17677952632039,0,0,0,0,-1.3082263403952,0,0,0,0,0.861816549661996,0.861816549661996,0,0,0,0,0,0,0,0,0,0,0,0,-1.3572357008974,-1.66680296623016,-1.66680296623016,0,0,0,0,0,0,0,0,0
C3L-01663,LSCC,0,0.430806424547152,0.28468846946387,0,-0.734757979371092,-0.0499565921290883,0,0,2.64355667922133,-0.787177888977979,0,0,0,0,-0.244580270874135,0.380131744103795,-0.874007262313016,-0.874007262313016,0,0,-0.808533799517782,-0.217303355497261,0,0,0,-0.900064821755212,0,0,0,0,0,-0.430466034432754,-0.430466034432754,-0.773065661868693,0,0.352284330050832,0.352284330050832,1.59805182094734,-0.534388883491468,0
C3L-01838,LSCC,0,0,0,0,-0.686633658322485,0,0,0,1.95930994294273,-0.670904236981864,0,0,0,0,-0.64499262282847,0.987702505953276,-0.740093405313744,-0.740093405313744,0,0,0,0,0,0,-0.800828507478215,0,0,0,0,-0.846357194921466,-0.846357194921466,0,0,0,0,0.338835905434877,0.338835905434877,0,0,0.835950459198816
C3L-01884,LSCC,0,0,0,0,0,0,0,0,0,-0.960360549716138,0,0,0,0,0,0,-1.3133886231492,-1.3133886231492,0,0,-1.18537366931911,-1.18537366931911,0,0,-1.42676043320294,0,0,-1.18537366931911,-1.18537366931911,-1.19227618323765,0,0,0,0.20611702226625,0.20611702226625,0,0,1.27774297323176,-0.496229949313163,0.242604685658477
C3L-02127,LSCC,-0.355785571017175,1.1237243156589,0,0,0.448320736743894,0.448320736743894,-0.863173792264791,-0.863173792264791,0.411638802393566,0.411638802393566,0,-0.228460249962737,0.273534402596933,0.273534402596933,0,0.274933865966992,0.215816916007181,0.215816916007181,-0.160139103071464,-0.160139103071464,0,0,0,-0.200371214269903,0,-0.258325856574467,0,-0.208154059090707,-0.208154059090707,0,0,-0.70561321141617,-0.357404121862837,-0.317145933462754,-0.61566553764972,0,0,-0.286829939476861,-0.286829939476861,0
C3L-02130,LSCC,0,0,0,0,-0.747405363666343,0.662984542806164,0.346316779538975,0.346316779538975,-0.62958103600706,-0.62958103600706,0,0,-0.00712992914032824,0.426171424208411,0.352333586261504,0.352333586261504,-0.931421067342222,-0.931421067342222,0.469310592745324,0,0,0,0.408676617659476,0.408676617659476,-0.463810398702341,0,0,0,0,0.455024101776589,0.455024101776589,0,0,0,0,0.765366671796584,0.765366671796584,-0.913870765861933,-0.913870765861933,0.429073733624045
C3L-02163,LSCC,0,0,0,0,0.0407226408912679,0.643427892884364,-0.709545304673809,-0.709545304673809,0.38599561197169,-0.669675986628641,-0.628602713429111,-0.628602713429111,0.54295654019728,0,0,0,0,0,-0.671328503894007,-0.671328503894007,-0.659776524673914,-0.659776524673914,0,0,-0.746484596131667,0,-0.666373191370191,0,-0.671328503894007,0,0,0,0,0,0,0,0,-0.744797193810297,-0.744797193810297,0.152779633139237
C3L-02164,LSCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84834450548525,0,0
C3L-02168,LSCC,0.331949037646249,0.624186450134644,0.891624663857643,0,-0.601563434016692,1.9250372134878,-0.662263136803622,-0.662263136803622,1.16258848470775,-0.617957265894403,-0.322196205226554,-0.322196205226554,0.93808580807129,0,0,0,0,0.469580344253283,0,0,0,0,0.589277194163521,0.589277194163521,0,-0.713175491491319,0,0,-0.329464700673447,0,0,0,0,0.480480634863549,0.480480634863549,1.08194925312492,1.08194925312492,0.644961003316023,0,1.5328907572432
C3L-02170,LSCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661779870541531,0.661779870541531,0,0,0.526859055299684
C3L-02349,LSCC,0,0.36966424223933,0,0,0,0,-0.355567207996564,-0.355567207996564,-0.14891901192952,-0.433726116434187,-0.0111407121023766,-0.371614028375723,0,0,0,0,-0.438341035076219,-0.438341035076219,-0.287047916495426,-0.287047916495426,-0.297300177044606,-0.297300177044606,0.332635372408091,0.332635372408091,-0.223452508507576,-0.282494205553282,0,-0.273392011426577,0.0355916998052046,0,0,-0.225718051767535,-0.225718051767535,0,0,0.487867804693282,0.487867804693282,0.168300791071257,0,0.292249603499094
C3L-02358,LSCC,-0.302432250360956,-0.302432250360956,0.320301100185202,0,0,0.288476028802081,0,0,-0.285472463547157,-0.908055100513439,0.294853119892335,0.294853119892335,0.230803549014379,0,0,0,-0.481295846361047,-0.481295846361047,0,0,-0.405457080119325,-0.405457080119325,0.335524121107086,0.335524121107086,-0.567420694076626,0,0.360820939742466,-0.405457080119325,-0.405457080119325,-0.430113205425701,-0.430113205425701,0.97238350073965,0.844984786215104,0,-0.308098524266984,1.78443590837337,0,1.42781626227563,-0.157307558966527,0.484723280572406
C3L-02546,LSCC,0.387388558091958,0.387388558091958,0.352495738198607,0.352495738198607,0,0,-0.319005688017503,-0.319005688017503,-0.275875910270819,-0.275875910270819,0,0,0.457956328090787,0,0,0.908502393725021,0.3721791297988,0,0.374357214301432,0,0,0,0.354689999333345,0,0.308222838661002,0.769521820107039,0.260914417781394,0,0,0,0,0,0,0.985538065463426,0.985538065463426,0.814671745124921,0.814671745124921,-0.459940103804968,-0.459940103804968,1.4774004453918
C3L-02552,LSCC,0,0,0,0,0,0,0,0,0,0,0,0,0.516631224154928,0,0,0,0,0,0,0,0,0,0,0,-0.647390235944185,0,0,0,0,0,0,0,0,0,0,0.526859055299684,0.526859055299684,0,0,0.540417040054635
C3L-02619,LSCC,0.638533129367145,0.638533129367145,0,0,0,1.48462774274683,0,0,1.6657355592555,0,0,0,0.615762658541905,0,0,0,0,0,1.1162386069384,0,0,0,1.65700008192846,0.661088972991318,0,0,0.605572124055756,0,0,0,0,0,0,0,0,0.65859320036184,0.65859320036184,0,0,0.834408031049878
C3L-02625,LSCC,0.562569879605781,0.974106257553488,0,0,-1.26600475433424,0,-1.49421644658789,-1.49421644658789,0,0,0,0,0,0,0,0,-0.935403471523949,-0.935403471523949,0,0,0,0,1.56624045021102,0,-1.42468298596089,-0.863102424160205,-1.29376136168318,0.354085358183457,0.354085358183457,0,0,0,-1.12730443915745,0,0,0,0,0,0,0
C3L-02627,LSCC,0,0,0,0,-0.760169548551199,0.633311519651799,-0.752814779421955,-0.752814779421955,0.936595304722354,-0.684253985394625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.780827242244348,-0.780827242244348,0,0,0,0,0,0,-0.798610367289494,-0.798610367289494,0
C3L-02629,LSCC,0,0,0,0,0,0,0,0,0,0,0,0,0.72878927435036,0.72878927435036,0,0,0,0,0,0,0,0,0,0,0,0,-0.517983929854975,0,0,0,0,0,0,0,0,0,0,1.85581392751472,0,0
C3L-02646,LSCC,0,0,0.419344261994192,0,-0.670196685015457,0.510812522089329,-0.418156179277941,0,0,0,-0.449735706208729,-0.449735706208729,1.43539508136406,1.43539508136406,-0.558751248241025,-0.558751248241025,-0.503497273128545,-0.503497273128545,0.0312086882001083,-0.577518253801468,-0.499867812003098,-0.499867812003098,0.276724557707663,0,-1.51209563662179,0.625689164408243,0,-0.532774072538485,0.173166780504059,0.407371867763726,0.407371867763726,0.436009208185625,0.11689733543481,0.5085080876187,0.5085080876187,0,0.565506362899645,1.54339101128426,-0.577518253801468,0
