"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"1653","18q11.1",0.600445201004607,1.51748664253579,0.132648768419619,"con","ALL","18","q","18q",0.41444058284092,-1,"LUAD","CD8_T"
"1654","18q11.2",0.620010367979515,1.47410694274871,0.143942150149947,"con","ALL","18","q","18q",0.399623752878599,-1,"LUAD","CD8_T"
"1655","18q12.2",0.507018655804118,1.05672910420202,1,"con","ALL","18","q","18q",0,-1,"LUAD","CD8_T"
"1656","18q21.1",0.463704559824837,0.960393385010467,1,"con","ALL","18","q","18q",0,-1,"LUAD","CD8_T"
"1657","18q21.31",0.459194542440761,0.971004064610452,1,"con","ALL","18","q","18q",0,-1,"LUAD","CD8_T"
"1658","18q21.32",0.450136360284497,0.959862876155454,0.339695859573287,"con","ALL","18","q","18q",0.189468668481269,-1,"LUAD","CD8_T"
"1659","18q21.33",0.491616248071644,1.05347745280394,0.294942324405488,"con","ALL","18","q","18q",0.229995495063576,-1,"LUAD","CD8_T"
"1660","18q22.3",0.474760675596504,1.01596590471846,0.312369083586643,"con","ALL","18","q","18q",0.215602541577126,-1,"LUAD","CD8_T"
"1661","18q23",0.437927352670767,0.9431847394959,0.348111458760338,"con","ALL","18","q","18q",0.184612042946823,-1,"LUAD","CD8_T"
"1662","19p13.3",0.0872235260485296,0.358671113468635,0.720681141620047,"con","ALL","19","p","19p",0,1,"LUAD","CD8_T"
"1663","19p13.2",0.151385577757021,0.447223676576967,0.655788038865966,"con","ALL","19","p","19p",0.00554928972642151,-1,"LUAD","CD8_T"
"1664","19p13.13",0.125544425544877,0.342901352206301,0.732472293812725,"con","ALL","19","p","19p",0,-1,"LUAD","CD8_T"
"1665","19p13.12",0.117574033448698,0.283761756653562,0.777244727574177,"con","ALL","19","p","19p",0,-1,"LUAD","CD8_T"
"1666","19p13.11",0.463630439639923,0.943721494205153,0.347838536797618,"con","ALL","19","p","19p",0.184612042946823,-1,"LUAD","CD8_T"
"1667","19q12",0.375565034386898,1.1396092157424,0.257473095870816,"con","ALL","19","q","19q",0.271906441398741,1,"LUAD","CD8_T"
"1668","19q13.11",0.353235439569958,1.21506211019378,0.227520450512686,"con","ALL","19","q","19q",0.302840642579784,1,"LUAD","CD8_T"
"1669","19q13.12",0.316227951189202,1.26725461422768,0.208333539984491,"con","ALL","19","q","19q",0.317286660922034,1,"LUAD","CD8_T"
"1670","19q13.2",0.426908312349416,1.61951930286247,0.10883460950874,"con","ALL","19","q","19q",0.472938533232797,1,"LUAD","CD8_T"
"1671","19q13.31",0.431605083489288,1.43951451259886,0.153473991275259,"con","ALL","19","q","19q",0.395312679840143,1,"LUAD","CD8_T"
"1672","19q13.32",0.320650802217078,1.0879009434534,0.279543640248756,"con","ALL","19","q","19q",0.245596148646822,-1,"LUAD","CD8_T"
"1673","19q13.33",0.0829550714167604,0.342523838361809,0.732755364997656,"con","ALL","19","q","19q",0,-1,"LUAD","CD8_T"
"1674","19q13.41",-0.0191292205569973,-0.0877923927728059,0.930236731520749,"con","ALL","19","q","19q",0,-1,"LUAD","CD8_T"
"1675","19q13.42",-0.0730374304322929,-0.385931010949565,0.700458545000475,"con","ALL","19","q","19q",0,1,"LUAD","CD8_T"
"1676","19q13.43",-0.0818964135206961,-0.461482284430675,0.645566069033871,"con","ALL","19","q","19q",-0.00781864001861296,1,"LUAD","CD8_T"
"1677","20p13",0.459863553014871,1.76464374833602,0.081016239949169,"con","ALL","20","p","20p",0.569311760755795,-1,"LUAD","CD8_T"
"1678","20p12.3",0.35602099356348,1.20060519456095,0.233054865697142,"con","ALL","20","p","20p",0.298818835050331,-1,"LUAD","CD8_T"
"1679","20p12.1",0.248029225569944,0.757827895485042,0.450533769727747,"con","ALL","20","p","20p",0.104626990879443,-1,"LUAD","CD8_T"
"1680","20p11.23",0.185434520854593,0.525963323935314,0.600207342099268,"con","ALL","20","p","20p",0.0246100820279939,-1,"LUAD","CD8_T"
"1681","20p11.22",0.135347285475329,0.360736572574431,0.719141702670887,"con","ALL","20","p","20p",0,-1,"LUAD","CD8_T"
"1682","20p11.21",0.114435836870485,0.292110746116834,0.77087425401905,"con","ALL","20","p","20p",0,-1,"LUAD","CD8_T"
"1683","20q11.21",0.153975849719113,0.343751580953775,0.731834902396085,"con","ALL","20","q","20q",0,1,"LUAD","CD8_T"
"1684","20q11.22",0.264240021176841,0.53739381015579,0.592321858775482,"con","ALL","20","q","20q",0.0274244222412652,1,"LUAD","CD8_T"
"1685","20q12",0.280725738742854,0.579929739337641,1,"con","ALL","20","q","20q",0,1,"LUAD","CD8_T"
"1686","20q13.11",0.287131306097162,0.598508017611654,1,"con","ALL","20","q","20q",0,1,"LUAD","CD8_T"
"1687","20q13.12",0.315686662012432,0.6939576879638,0.489496082323503,"con","ALL","20","q","20q",0.0840552136006143,1,"LUAD","CD8_T"
"1688","20q13.13",0.19596875526621,0.57048836818795,0.569768091951591,"con","ALL","20","q","20q",0.0381928713263587,1,"LUAD","CD8_T"
"1689","20q13.2",0.130712650689274,0.429628816164919,0.668492513843995,"con","ALL","20","q","20q",0.00385474229545354,1,"LUAD","CD8_T"
"1690","20q13.32",0.0451308595142679,0.17565023555095,0.860963334690124,"con","ALL","20","q","20q",0,1,"LUAD","CD8_T"
"1691","20q13.33",-0.00525091741865708,-0.0234529963993865,0.981340852603897,"con","ALL","20","q","20q",0,1,"LUAD","CD8_T"
"1692","21q21.3",-0.426292895031572,-1.86273137515458,0.065762160066543,"con","ALL","21","q","21q",-0.620036262075006,1,"LUAD","CD8_T"
"1693","21q22.11",-0.440942689252512,-1.97429813123361,0.0514138003560722,"con","ALL","21","q","21q",-0.689144064252735,1,"LUAD","CD8_T"
"1694","21q22.12",-0.469116763690702,-2.12247578244687,0.03654414030765,"con","ALL","21","q","21q",-0.750255845686998,1,"LUAD","CD8_T"
"1695","21q22.13",-0.492816152905676,-2.27163640516653,0.0254920588628918,"con","ALL","21","q","21q",-0.811610674580245,1,"LUAD","CD8_T"
"1696","21q22.2",-0.510835067860609,-2.40262580780107,0.0183313749048635,"con","ALL","21","q","21q",-0.907506521044887,1,"LUAD","CD8_T"
"1697","21q22.3",-0.511238809841864,-2.50619896563808,0.0140003148605899,"con","ALL","21","q","21q",-0.979563523016116,1,"LUAD","CD8_T"
"1698","22q11.21",-0.213236157439742,-0.510473829709501,0.61096933338138,"con","ALL","22","q","22q",-0.0199697051742558,1,"LUAD","CD8_T"
"1699","22q11.22",0.00151556716491827,0.00327668296781565,0.99739284200359,"con","ALL","22","q","22q",0,1,"LUAD","CD8_T"
"1700","22q11.23",0.100703461861346,0.207319097923895,1,"con","ALL","22","q","22q",0,1,"LUAD","CD8_T"
"1701","22q12.1",0.228431052429221,0.443544761593947,0.658436220178067,"con","ALL","22","q","22q",0.00554928972642151,1,"LUAD","CD8_T"
"1702","22q12.2",0.280466202213194,0.524594799474158,0.601154665690922,"con","ALL","22","q","22q",0.0246100820279939,-1,"LUAD","CD8_T"
"1703","22q12.3",0.172988802247444,0.338669747448033,0.735647386484364,"con","ALL","22","q","22q",0,-1,"LUAD","CD8_T"
"1704","22q13.1",-0.254539670938608,-0.552476045798086,0.581991755872095,"con","ALL","22","q","22q",-0.032639116965199,-1,"LUAD","CD8_T"
"1705","22q13.2",-0.583755951422973,-1.25908744594396,0.211254630897124,"con","ALL","22","q","22q",-0.316937719051856,-1,"LUAD","CD8_T"
"1706","22q13.31",-0.684517879646231,-1.48009477488526,0.142340098101041,"con","ALL","22","q","22q",-0.399623752878599,-1,"LUAD","CD8_T"
"1707","22q13.33",-0.656529556363199,-1.42215540626761,0.158437633717741,"con","ALL","22","q","22q",-0.391382360507369,-1,"LUAD","CD8_T"
"1708","1p36.33",-0.114612379570709,-1.08943925471788,0.278868718522006,"con","ALL","1","p","1p",-0.0429725401050078,1,"LUAD","DN_T"
"1709","1p36.32",-0.118889575633815,-1.08646647138092,0.280174019866068,"con","ALL","1","p","1p",-0.0429725401050078,1,"LUAD","DN_T"
"1710","1p36.31",-0.125979260020332,-1.12396071188215,0.264018673019249,"con","ALL","1","p","1p",-0.051139794294098,1,"LUAD","DN_T"
"1711","1p36.23",-0.0889580829567537,-0.760498865100674,0.448944245159999,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1712","1p36.22",-0.0154902115177975,-0.117442897365977,0.906770790336503,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1713","1p36.21",-0.0306917114124789,-0.219310891513537,0.826904495670063,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1714","1p36.13",-0.0570471766112079,-0.39155382686782,0.696313446413296,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1715","1p36.12",-0.0752750789290442,-0.507258681898958,0.613214053602615,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1716","1p36.11",-0.104600377890741,-0.6719106996476,0.503361731839767,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1717","1p35.3",-0.0641378385238694,-0.366551777619455,0.71481371965567,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1718","1p35.2",-0.00445909752910106,-0.0253102519864799,0.979863531835761,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1719","1p35.1",0.0262923565720102,0.152352564775066,0.87924989658917,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1720","1p34.3",0.0176819337387176,0.112450330475324,0.910716783992019,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1721","1p34.2",-0.0220769780128966,-0.158937056651134,0.874074578912081,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1722","1p34.1",-0.034130568228289,-0.268953529441497,0.788581035272946,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1723","1p33",-0.0376496513065554,-0.292274380917309,0.770749552137298,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1724","1p32.3",0.0520018799218272,0.379792310731865,0.704994324785446,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1725","1p32.1",0.20144126143205,1.45267508317386,0.149791657481563,"con","ALL","1","p","1p",0.163266462275152,1,"LUAD","DN_T"
"1726","1p31.3",0.197271886220146,1.31939738877273,0.19038303300844,"con","ALL","1","p","1p",0.114478604938473,1,"LUAD","DN_T"
"1727","1p31.1",0.106706052596993,0.645685491755737,0.520125916566002,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1728","1p22.3",0.0274258414961187,0.159536548498935,1,"con","ALL","1","p","1p",0,-1,"LUAD","DN_T"
"1729","1p22.2",0.0587444263911851,0.344866834061801,0.73099911525948,"con","ALL","1","p","1p",0,-1,"LUAD","DN_T"
"1730","1p22.1",0.0703290969880764,0.40410703111336,0.687092683250015,"con","ALL","1","p","1p",0,-1,"LUAD","DN_T"
"1731","1p21.3",0.075349636416417,0.408616707187399,0.683791603330323,"con","ALL","1","p","1p",0,-1,"LUAD","DN_T"
"1732","1p21.2",0.0894721584678468,0.456191389769141,0.649351298141379,"con","ALL","1","p","1p",0,-1,"LUAD","DN_T"
"1733","1p13.3",0.196959719925104,0.735628058912515,1,"con","ALL","1","p","1p",0,-1,"LUAD","DN_T"
"1734","1p13.2",0.38243751297994,1.23356639411555,1,"con","ALL","1","p","1p",0,1,"LUAD","DN_T"
"1735","1p13.1",0.392126130809149,1.54685452261354,0.12540761954692,"con","ALL","1","p","1p",0.201763589654331,1,"LUAD","DN_T"
"1736","1p12",0.373536435411975,1.67534887743542,0.097337008797073,"con","ALL","1","p","1p",0.273643076824099,1,"LUAD","DN_T"
"1737","1q21.1",0.349212732668637,1.77347086360867,0.079533362545129,"con","ALL","1","q","1q",0.331110123744535,1,"LUAD","DN_T"
"1738","1q21.2",0.24104720946738,1.53423381698228,0.128480153254505,"con","ALL","1","q","1q",0.200509676859057,1,"LUAD","DN_T"
"1739","1q21.3",0.0670817507157905,0.670219173441596,0.504434201254332,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1740","1q22",0.0055408236708638,0.0677570963256581,0.946129301529842,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1741","1q23.1",-0.000247915282719898,-0.00295143791698248,0.997651628897735,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1742","1q23.2",0.00331844746700046,0.0390100233493154,0.968968800682823,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1743","1q23.3",0.0181080768018681,0.202250659504768,0.840177255796014,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1744","1q24.1",0.0443387265730722,0.474211166236758,0.636497837354599,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1745","1q24.2",0.053957974623712,0.56614476532549,0.572704363614226,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1746","1q24.3",0.063051412849114,0.653076241968313,0.515372012130777,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1747","1q25.1",0.0738477809726604,0.751001673232279,0.454610824092704,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1748","1q25.2",0.0707305080827624,0.718815750506511,0.474116605146262,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1749","1q25.3",0.0615384247453234,0.622796298102599,0.534993311243361,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1750","1q31.1",0.0546133609087578,0.550320181430107,0.583463094374968,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1751","1q31.2",0.0480004799470911,0.48556099459557,0.628458445813647,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1752","1q32.1",0.00820016800372774,0.0842098350715543,0.933076630114397,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1753","1q32.2",-0.00848945228018491,-0.0859465589647987,0.931699816156627,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1754","1q32.3",-0.00952323961080198,-0.0930738259199781,0.926051789156155,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1755","1q41",-0.00353561246501862,-0.0337750468728215,0.973131328605012,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1756","1q42.11",-0.00205102050460469,-0.019340374158819,0.984612388613679,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1757","1q42.12",0.00110338109805894,0.0102448764457535,0.99184858965101,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1758","1q42.13",0.0142988400171958,0.129415001404993,0.897318066598497,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1759","1q42.2",0.0381948591082083,0.341777602478871,0.733315023724151,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1760","1q42.3",0.0438185706069074,0.393455708405494,0.694913470294528,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1761","1q43",0.0674962655160295,0.605219349387166,0.546556331715942,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1762","1q44",0.0831243757588324,0.75359551909324,0.453059129590498,"con","ALL","1","q","1q",0,1,"LUAD","DN_T"
"1763","2p25.3",0.356113122092096,1.91659278630594,0.0584627908515003,"con","ALL","2","p","2p",0.437157470637044,1,"LUAD","DN_T"
"1764","2p25.1",0.48842057116622,2.37214574495225,0.0198154076604586,"con","ALL","2","p","2p",0.646854726480606,1,"LUAD","DN_T"
"1765","2p24.1",0.713150899572978,3.21450494331774,0.00181483103991015,"con","ALL","2","p","2p",1.22304550686099,1,"LUAD","DN_T"
"1766","2p23.3",0.881357189708575,3.56675678942141,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1767","2p23.2",0.950068695312164,3.57697908173794,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1768","2p22.3",0.886141048034862,3.33971919790882,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1769","2p22.2",0.794353537668403,3.14365060736945,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1770","2p22.1",0.686740949733439,2.89907477047088,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1771","2p21",0.220262984699027,0.934239834342615,1,"con","ALL","2","p","2p",0,-1,"LUAD","DN_T"
"1772","2p16.2",0.150200114153356,0.683210999448034,1,"con","ALL","2","p","2p",0,-1,"LUAD","DN_T"
"1773","2p16.1",0.1637800853071,0.764276770959598,1,"con","ALL","2","p","2p",0,-1,"LUAD","DN_T"
"1774","2p15",0.15838854460994,0.768234625887152,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1775","2p14",0.146863182261489,0.71086189409746,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1776","2p13.3",0.120228656071187,0.575169107035678,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1777","2p13.2",0.109173199217854,0.509328038024754,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1778","2p13.1",0.102279654845942,0.455074088975341,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1779","2p12",0.115132699458075,0.489093983125988,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1780","2p11.2",0.135132270308507,0.56371484517349,1,"con","ALL","2","p","2p",0,1,"LUAD","DN_T"
"1781","2q11.1",0.157760825043595,0.645390908911353,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1782","2q11.2",0.17118697869533,0.661740825460784,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1783","2q12.2",0.179617335285551,0.660293561056635,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1784","2q12.3",0.179498791235264,0.655300157042749,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1785","2q13",0.174313236990092,0.631721573836619,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1786","2q14.1",0.168609809008854,0.60869668864719,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1787","2q14.2",0.146926845121797,0.522562187860972,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1788","2q14.3",0.137443481771064,0.50114626193727,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1789","2q21.1",0.100404684142524,0.362953085958666,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1790","2q21.3",0.0839051395935347,0.311771913686536,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1791","2q23.2",0.0681042051592507,0.255569764870168,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1792","2q23.3",0.0774311639092495,0.291475327556252,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1793","2q24.2",0.0956031109552853,0.359947866766054,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1794","2q31.1",0.0948062138405424,0.356598248245541,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1795","2q31.2",0.00545577385296514,0.0186984033898746,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1796","2q31.3",-0.0443937800826904,-0.148524610476288,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1797","2q32.1",-0.0818809163364635,-0.269108325628375,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1798","2q32.3",-0.180553565843618,-0.586957435811079,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1799","2q33.1",-0.309480591448016,-0.933375291756548,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1800","2q33.2",-0.413936289463147,-1.19992423871123,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1801","2q34",-0.264939172258007,-0.839428173401849,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1802","2q35",-0.129562419375756,-0.448831174370423,1,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1803","2q36.1",-0.0321425526240869,-0.122872018641124,0.902482412800414,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1804","2q36.3",-0.0124096963239529,-0.0488271338303288,0.961165252080697,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1805","2q37.1",0.0285181141795871,0.122090413635859,0.903099615115443,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1806","2q37.3",0.0339088631362494,0.156564024359442,0.875939129685944,"con","ALL","2","q","2q",0,1,"LUAD","DN_T"
"1807","3p26.2",0.0112376106744451,0.0766060313818398,0.9391070014811,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1808","3p26.1",0.00573345599956007,0.0392348658699452,0.968790038310666,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1809","3p25.3",-0.0219025291675642,-0.152713348470527,0.878966187712565,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1810","3p25.2",-0.0407672768033065,-0.287847554707879,0.774125235688993,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1811","3p25.1",0.0572905410317309,0.408814323043105,0.68364708852013,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1812","3p24.3",0.128123793690385,0.950608256675511,0.344349126501101,"con","ALL","3","p","3p",0.00455393820399384,-1,"LUAD","DN_T"
"1813","3p24.2",0.129621350918052,0.967954644445546,0.335661029090646,"con","ALL","3","p","3p",0.00504436864402405,-1,"LUAD","DN_T"
"1814","3p24.1",0.147068440734322,1.11369966701015,0.268373577174304,"con","ALL","3","p","3p",0.049144089028741,-1,"LUAD","DN_T"
"1815","3p23",0.150105636529849,1.14162499854756,0.256638313548584,"con","ALL","3","p","3p",0.053050185091599,-1,"LUAD","DN_T"
"1816","3p22.3",0.149518980536155,1.13487650528382,0.259440543233415,"con","ALL","3","p","3p",0.051139794294098,-1,"LUAD","DN_T"
"1817","3p22.2",0.139538396837761,1.04859695626469,0.2971714311657,"con","ALL","3","p","3p",0.0257370413118741,-1,"LUAD","DN_T"
"1818","3p22.1",0.109924704940409,0.801337757847821,0.42504672101102,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1819","3p21.33",0.0990797913144246,0.696010180547684,0.488215962095069,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1820","3p21.31",-0.0972568335522885,-0.60795970147743,0.544745336081523,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1821","3p21.2",-0.16615588594096,-0.871034936424459,1,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1822","3p21.1",-0.221058099639148,-1.02958923722345,1,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1823","3p14.3",-0.287068327617935,-1.22579736435696,1,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1824","3p14.1",-0.30957671163406,-1.25861691851853,1,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1825","3p13",-0.305195264466192,-1.23912957832721,1,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1826","3p11.2",-0.304648181976646,-1.20931768728339,1,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1827","3p11.1",-0.297126539169977,-1.16178427424439,1,"con","ALL","3","p","3p",0,-1,"LUAD","DN_T"
"1828","3q11.2",-0.280834601275139,-1.06904190111972,1,"con","ALL","3","q","3q",0,-1,"LUAD","DN_T"
"1829","3q12.2",0.295683308469221,1.17802478437646,1,"con","ALL","3","q","3q",0,1,"LUAD","DN_T"
"1830","3q12.3",0.343067435449926,1.36482225177952,1,"con","ALL","3","q","3q",0,1,"LUAD","DN_T"
"1831","3q13.12",0.37992583447697,1.55021291359744,1,"con","ALL","3","q","3q",0,1,"LUAD","DN_T"
"1832","3q13.13",0.390287569225687,1.61324795850328,1,"con","ALL","3","q","3q",0,1,"LUAD","DN_T"
"1833","3q13.2",0.410271545700684,1.70945093562021,1,"con","ALL","3","q","3q",0,1,"LUAD","DN_T"
"1834","3q13.31",0.421273817707065,1.77687574632265,1,"con","ALL","3","q","3q",0,1,"LUAD","DN_T"
"1835","3q13.33",0.485053089305713,2.24164972379369,0.027442424805095,"con","ALL","3","q","3q",0.573249395436093,1,"LUAD","DN_T"
"1836","3q21.1",0.522690991299192,2.67202222476819,0.0089497616078906,"con","ALL","3","q","3q",0.884140873333003,1,"LUAD","DN_T"
"1837","3q21.3",0.53808032089028,3.03153936243461,0.00317756129240761,"con","ALL","3","q","3q",1.17509841482752,1,"LUAD","DN_T"
"1838","3q22.1",0.553234900521645,3.2009988813328,0.00189284360372167,"con","ALL","3","q","3q",1.22304550686099,1,"LUAD","DN_T"
"1839","3q22.2",0.566339192878829,3.32862264383696,0.00126585273954498,"con","ALL","3","q","3q",1.3264524860396,-1,"LUAD","DN_T"
"1840","3q22.3",0.574710726302229,3.50374683994021,0.000716857826576603,"con","ALL","3","q","3q",1.50339805472899,-1,"LUAD","DN_T"
"1841","3q23",0.566783254718005,3.76093296553433,0.000300788310421391,"con","ALL","3","q","3q",1.66971676639713,-1,"LUAD","DN_T"
"1842","3q24",0.54130226226866,4.00027197058581,0.00012957106188,"con","ALL","3","q","3q",1.77085305257562,-1,"LUAD","DN_T"
"1843","3q25.1",0.501128663125936,4.09211657734032,9.30138629105926e-05,"con","ALL","3","q","3q",1.77085305257562,-1,"LUAD","DN_T"
"1844","3q25.2",0.457259783803006,4.04595571429591,0.000109937514049728,"con","ALL","3","q","3q",1.77085305257562,-1,"LUAD","DN_T"
"1845","3q25.31",0.432395305215041,3.96878801475108,0.00014501222082586,"con","ALL","3","q","3q",1.77085305257562,-1,"LUAD","DN_T"
"1846","3q25.32",0.424631954726012,3.96129670996211,0.000148937714569863,"con","ALL","3","q","3q",1.77085305257562,-1,"LUAD","DN_T"
"1847","3q25.33",0.398263302251972,3.89382900002644,0.000189180211796908,"con","ALL","3","q","3q",1.7461632766419,-1,"LUAD","DN_T"
"1848","3q26.1",0.378928273082956,3.80778555831619,0.000255714541128232,"con","ALL","3","q","3q",1.68223034886937,-1,"LUAD","DN_T"
"1849","3q26.2",0.352159336930859,3.67713561737068,0.000400867570115695,"con","ALL","3","q","3q",1.59612931946892,-1,"LUAD","DN_T"
"1850","3q26.31",0.343002708404756,3.62786410108468,0.000473717684343324,"con","ALL","3","q","3q",1.5788373496981,-1,"LUAD","DN_T"
"1851","3q26.32",0.317954016289811,3.52228566753027,0.000674239871911587,"con","ALL","3","q","3q",1.50339805472899,-1,"LUAD","DN_T"
"1852","3q26.33",0.268098448535845,3.31405405935508,0.00132603574203233,"con","ALL","3","q","3q",1.3264524860396,-1,"LUAD","DN_T"
"1853","3q27.1",0.230911018575602,3.14387371518647,0.00225871772936244,"con","ALL","3","q","3q",1.19183617342528,-1,"LUAD","DN_T"
"1854","3q27.2",0.218939330545899,3.08404006537471,0.00271183212942742,"con","ALL","3","q","3q",1.19183617342528,-1,"LUAD","DN_T"
"1855","3q27.3",0.213335959712886,3.02013031329518,0.00328811766336384,"con","ALL","3","q","3q",1.17509841482752,-1,"LUAD","DN_T"
"1856","3q29",0.180791177634511,2.73685272119166,0.00747405688762172,"con","ALL","3","q","3q",0.939533058580812,-1,"LUAD","DN_T"
"1857","4p16.3",0.00108210728624572,0.00649225005775006,0.994834339416368,"con","ALL","4","p","4p",0,-1,"LUAD","DN_T"
"1858","4p16.1",0.00656720111382511,0.0380225117617187,0.969753946244712,"con","ALL","4","p","4p",0,1,"LUAD","DN_T"
"1859","4p15.32",0.0226554984853149,0.128156673586454,0.898310922545288,"con","ALL","4","p","4p",0,1,"LUAD","DN_T"
"1860","4p15.2",0.0297921469425169,0.167081866737557,0.867680467644356,"con","ALL","4","p","4p",0,1,"LUAD","DN_T"
"1861","4p14",0.161207095958444,0.842492540732107,0.401745647872161,"con","ALL","4","p","4p",0,1,"LUAD","DN_T"
"1862","4p13",0.352658379016622,1.75907737834333,0.0819630203371859,"con","ALL","4","p","4p",0.324439739214117,1,"LUAD","DN_T"
