"","Arm","Coefficients","T_val","P_val","Event","-signedlog(P.adj)","cnv_status","TumorType"
"1150","Arm1q",21.6367359118666,0.504046760410981,0.61490912692907,"ALL",0.113065146350941,1,"LAML"
"1151","Arm2p",-35.1827692159585,-0.650955857760809,0.515991581872674,"ALL",-0.113065146350941,1,"LAML"
"1152","Arm3p",12.9728125248121,0.372591973265158,0.709936166900959,"ALL",0.113065146350941,-1,"LAML"
"1153","Arm3q",12.9728125248121,0.372591973265158,0.709936166900959,"ALL",0.113065146350941,-1,"LAML"
"1154","Arm4p",-32.3661283831557,-1.12140367886435,0.263765408942666,"ALL",-0.277752164188385,1,"LAML"
"1155","Arm4q",-32.3661283831557,-1.12140367886435,0.263765408942666,"ALL",-0.277752164188385,1,"LAML"
"1156","Arm5p",-62.0541741538413,-1.53431987753794,0.126889690701741,"ALL",-0.358182749766031,-1,"LAML"
"1157","Arm5q",-41.3323049603431,-2.06918042872617,0.0401076145964796,"ALL",-0.440374966202734,-1,"LAML"
"1158","Arm7p",6.01530838531021,0.454165931650626,0.65031357539733,"ALL",0.113065146350941,-1,"LAML"
"1159","Arm7q",4.67902123866773,0.38122968195001,0.703529276366343,"ALL",0.113065146350941,-1,"LAML"
"1160","Arm8p",-16.4252394512621,-1.21376421609508,0.226593538031323,"ALL",-0.277752164188385,1,"LAML"
"1161","Arm8q",-22.3929358876223,-1.55179487108817,0.122650760724856,"ALL",-0.358182749766031,1,"LAML"
"1162","Arm9p",138.604599566079,2.25764159560173,0.0252954292807203,"ALL",0.440374966202734,1,"LAML"
"1163","Arm9q",24.2929345726559,0.569657467723289,0.569694288655569,"ALL",0.113065146350941,-1,"LAML"
"1164","Arm10p",-33.1662754081801,-0.959240780339564,0.338858149454754,"ALL",-0.191228464270564,1,"LAML"
"1165","Arm10q",-10.8345607122976,-0.334487868318838,0.738441445947505,"ALL",-0.108202840128884,1,"LAML"
"1166","Arm11p",18.1393118984778,1.32869567845861,0.185805481020553,"ALL",0.297285918091253,1,"LAML"
"1167","Arm11q",22.3552509543384,1.65730372908983,0.0993815469114256,"ALL",0.358182749766031,1,"LAML"
"1168","Arm12p",36.4716522069367,1.58395882627061,0.115141350584914,"ALL",0.358182749766031,-1,"LAML"
"1169","Arm12q",204.220845298924,1.70213649569231,0.0906361701268195,"ALL",0.358182749766031,-1,"LAML"
"1170","Arm13q",17.1377091931427,0.631993495279611,0.528276544832215,"ALL",0.113065146350941,1,"LAML"
"1171","Arm14q",-4.06480375568162,-0.0763809398999922,0.939209702929269,"ALL",-0.0272374293983423,1,"LAML"
"1172","Arm15q",-35.1339912094533,-0.743740647557387,0.458104127578089,"ALL",-0.113065146350941,-1,"LAML"
"1173","Arm16p",134.587436046686,1.20619571017507,0.229489863952653,"ALL",0.277752164188385,-1,"LAML"
"1174","Arm16q",17.2526218618614,0.477111180204073,0.633922018618318,"ALL",0.113065146350941,-1,"LAML"
"1175","Arm17p",-23.1857902086554,-1.33665880171191,0.18319673804668,"ALL",-0.297285918091253,-1,"LAML"
"1176","Arm17q",-38.295041327888,-1.8777853571937,0.0621968114799633,"ALL",-0.404599532615429,-1,"LAML"
"1177","Arm18p",-13.04916650427,-0.585799524906193,0.558820463290575,"ALL",-0.113065146350941,-1,"LAML"
"1178","Arm18q",-18.7033644677613,-0.665156401549637,0.50689051139309,"ALL",-0.113065146350941,-1,"LAML"
"1179","Arm19p",-73.4237904243219,-2.17941301802455,0.030736028493805,"ALL",-0.440374966202734,1,"LAML"
"1180","Arm19q",-73.4237904243219,-2.17941301802455,0.030736028493805,"ALL",-0.440374966202734,1,"LAML"
"1181","Arm20p",141.355705022365,1.37412730661933,0.171288697356921,"ALL",0.297285918091253,1,"LAML"
"1182","Arm20q",-17.7920090108745,-0.388756853874294,0.697963360166849,"ALL",-0.113065146350941,-1,"LAML"
"1183","Arm21q",-11.2585420701466,-0.677777598966414,0.498873664729814,"ALL",-0.113065146350941,1,"LAML"
"1184","Arm22q",36.1307067721851,1.99479348825495,0.0477321988842061,"ALL",0.440374966202734,1,"LAML"
"1185","ArmXp",14.1636103894795,0.392252781419336,0.695383863478005,"ALL",0.113065146350941,1,"LAML"
"1186","ArmXq",14.2164922150442,0.217245056911334,0.82828906322575,"ALL",0.0702362005015753,1,"LAML"
"1187","Arm1p",45.2533773614332,3.60218003905733,0.000346524221487054,"ALL",2.54455913428515,-1,"LGG"
"1188","Arm1q",32.9164420405331,1.05527036955281,0.29180231428579,"ALL",0.38452540921616,-1,"LGG"
"1189","Arm2p",68.3638658036538,1.3528096394464,0.176717050161584,"ALL",0.421980275816501,-1,"LGG"
"1190","Arm2q",-1.03579524631077,-0.0185733950611246,0.985188704998869,"ALL",-0.00648057590802957,-1,"LGG"
"1191","Arm3p",3.10230476463059,0.0962864449996696,0.923330974229609,"ALL",0.0239187298811724,-1,"LGG"
"1192","Arm3q",44.7972050512041,1.20317810641568,0.22946672367411,"ALL",0.421980275816501,-1,"LGG"
"1193","Arm4p",29.2379196263169,1.10218812302638,0.270900772845158,"ALL",0.38452540921616,-1,"LGG"
"1194","Arm4q",46.5184268087453,2.33234712646298,0.0200714203966924,"ALL",1.08463803593388,-1,"LGG"
"1195","Arm5p",-31.4699918629514,-1.05557269402444,0.29166424211069,"ALL",-0.38452540921616,-1,"LGG"
"1196","Arm5q",26.3472697200659,0.792886884047847,0.428213144400492,"ALL",0.28445655335048,-1,"LGG"
"1197","Arm6p",18.2098606252837,0.57846738879313,0.563204463989662,"ALL",0.192852555657824,-1,"LGG"
"1198","Arm6q",25.3978405272344,1.19981811117704,0.230768154077449,"ALL",0.421980275816501,-1,"LGG"
"1199","Arm7p",42.4757051932765,2.68010401045225,0.00759845493368829,"ALL",1.35158889127564,1,"LGG"
"1200","Arm7q",51.0186142654328,3.6010177455585,0.000348038279694536,"ALL",2.54455913428515,1,"LGG"
"1201","Arm8p",-56.5554695582399,-2.62155108513788,0.00901500409133554,"ALL",-1.33534020211517,1,"LGG"
"1202","Arm8q",-59.885738494397,-3.04116368618155,0.00247813179277551,"ALL",-1.7712429942255,1,"LGG"
"1203","Arm9p",23.8396533322821,1.5513684794845,0.1214349242185,"ALL",0.478963796205209,-1,"LGG"
"1204","Arm9q",30.9545985782098,1.34436356750355,0.179429672595135,"ALL",0.421980275816501,-1,"LGG"
"1205","Arm10p",-69.7640371859086,-5.22297808477424,2.57121040678329e-07,"ALL",-5.27810852174674,-1,"LGG"
"1206","Arm10q",-115.053805141084,-6.83953871631047,2.28567871136432e-11,"ALL",-9.02820095995415,-1,"LGG"
"1207","Arm11p",-24.8128244548796,-1.25976013511881,0.208333210959917,"ALL",-0.421980275816501,-1,"LGG"
"1208","Arm11q",-51.8758884344768,-1.89873141006906,0.0581650433614513,"ALL",-0.663946772246937,1,"LGG"
"1209","Arm12p",-7.64489860288429,-0.382828207699286,0.702006960007777,"ALL",-0.120658321958171,1,"LGG"
"1210","Arm12q",-5.06180253740837,-0.235795882081118,0.813685908396939,"ALL",-0.0678239554595378,-1,"LGG"
"1211","Arm13q",-16.3887104590159,-0.837189879750859,0.402878742986048,"ALL",-0.287191768203863,-1,"LGG"
"1212","Arm14q",-50.2543074698716,-2.34838369686922,0.0192367680165925,"ALL",-1.08463803593388,-1,"LGG"
"1213","Arm15q",34.137629769526,1.30229820794566,0.193403426947482,"ALL",0.421980275816501,-1,"LGG"
"1214","Arm16p",25.4362000945924,0.426864336214052,0.669658634446667,"ALL",0.129564394432277,-1,"LGG"
"1215","Arm16q",-50.0708757047022,-1.25584788238309,0.209747279265328,"ALL",-0.421980275816501,-1,"LGG"
"1216","Arm17p",-36.5951859135618,-0.744170565567518,0.457116695359807,"ALL",-0.271257104231766,1,"LGG"
"1217","Arm17q",-50.0930569766627,-0.982833831302767,0.326156156917635,"ALL",-0.350911816796744,1,"LGG"
"1218","Arm18p",-19.9708603857655,-0.926903724274656,0.354415809246376,"ALL",-0.329064751113602,-1,"LGG"
"1219","Arm18q",26.7908825274903,1.05836797972593,0.290389715792399,"ALL",0.38452540921616,-1,"LGG"
"1220","Arm19p",31.9133979132409,1.20149676082455,0.230117304819647,"ALL",0.421980275816501,1,"LGG"
"1221","Arm19q",55.9104510410988,4.56652058824852,6.22654219059364e-06,"ALL",4.07009046280817,-1,"LGG"
"1222","Arm20p",49.3588320689666,1.63498500348147,0.102670430494642,"ALL",0.521898795946308,1,"LGG"
"1223","Arm20q",64.1254322129011,1.83910643916613,0.0664818250733187,"ALL",0.643694456042934,1,"LGG"
"1224","Arm21q",-52.5245183925982,-1.76753116938029,0.0777384137351367,"ALL",-0.610523821050351,-1,"LGG"
"1225","Arm22q",-31.4580920282084,-1.27977126598414,0.201208588344793,"ALL",-0.421980275816501,-1,"LGG"
"1226","ArmXp",20.753529885773,0.788514145379624,0.430763113149966,"ALL",0.28445655335048,-1,"LGG"
"1227","ArmXq",-48.2235882290762,-1.4543602882985,0.146462789793557,"ALL",-0.425608823703238,-1,"LGG"
"1228","Arm1p",6.9315621842389,0.560859394286864,0.575246217566196,"ALL",0.133293437815144,-1,"LIHC"
"1229","Arm1q",-16.892723583154,-1.99462531293594,0.0468458808857777,"ALL",-0.494695983866435,1,"LIHC"
"1230","Arm2p",8.82999621269678,0.402728172177638,0.687389933720133,"ALL",0.0814918923726507,1,"LIHC"
"1231","Arm2q",3.49767639316996,0.173261018219383,0.862544732612852,"ALL",0.0312181125307114,-1,"LIHC"
"1232","Arm3p",14.4289124093298,0.754096556922754,0.451289736271552,"ALL",0.145647650462686,-1,"LIHC"
"1233","Arm3q",35.775318149095,1.61362578727475,0.107494626955899,"ALL",0.28936695378708,-1,"LIHC"
"1234","Arm4p",-11.7731030773496,-0.80625333540231,0.42063504027391,"ALL",-0.145647650462686,-1,"LIHC"
"1235","Arm4q",-2.91275708535476,-0.201282568627291,0.840592587221334,"ALL",-0.0312181125307114,-1,"LIHC"
"1236","Arm5p",-3.68183274528134,-0.297566244791062,0.766207808636952,"ALL",-0.0469376139450334,1,"LIHC"
"1237","Arm5q",-3.54073099969737,-0.263466333909234,0.792343597549202,"ALL",-0.0446050910439483,1,"LIHC"
"1238","Arm6p",-9.5394745248398,-0.878590434571966,0.380215986230285,"ALL",-0.14801237301405,1,"LIHC"
"1239","Arm6q",10.6615111213833,1.02825186455533,0.304529481878521,"ALL",0.14801237301405,-1,"LIHC"
"1240","Arm7p",-18.0254084425327,-1.30572950655139,0.192487698054388,"ALL",-0.155845088730529,1,"LIHC"
"1241","Arm7q",-26.1478689595467,-2.00391139670347,0.0458367891742734,"ALL",-0.494695983866435,1,"LIHC"
"1242","Arm8p",3.69800339346845,0.626933532501429,0.531104646080623,"ALL",0.139157297374705,-1,"LIHC"
"1243","Arm8q",15.1814121176153,2.59537791906867,0.00983963354821599,"ALL",0.695267214390056,1,"LIHC"
"1244","Arm9p",8.53770364329171,0.666515590622657,0.505513310714543,"ALL",0.139157297374705,-1,"LIHC"
"1245","Arm9q",7.32282279034589,0.536197840504165,0.592156697058799,"ALL",0.133293437815144,-1,"LIHC"
"1246","Arm10p",-23.7204683071398,-1.58990630307649,0.112743548295407,"ALL",-0.28936695378708,1,"LIHC"
"1247","Arm10q",-0.993348373364968,-0.0647832850964159,0.948382911994743,"ALL",-0.0203695030027827,-1,"LIHC"
"1248","Arm11p",-14.9091580856076,-0.721779472697995,0.470903867163303,"ALL",-0.145647650462686,-1,"LIHC"
"1249","Arm11q",-13.4815660167304,-0.787531761555197,0.431494651872128,"ALL",-0.145647650462686,-1,"LIHC"
"1250","Arm12p",8.38147667388987,0.647441527125809,0.517763504595411,"ALL",0.139157297374705,-1,"LIHC"
"1251","Arm12q",11.8925795112945,0.726262896319246,0.46815484106639,"ALL",0.145647650462686,1,"LIHC"
"1252","Arm13q",-9.47538228702478,-0.876008885369541,0.38161589106353,"ALL",-0.14801237301405,-1,"LIHC"
"1253","Arm14q",29.5885063993747,2.11809674764295,0.0348593793550322,"ALL",0.494695983866435,-1,"LIHC"
"1254","Arm15q",1.00976782009041,0.0574984340187072,0.954180412320687,"ALL",0.0203695030027827,-1,"LIHC"
"1255","Arm16p",-12.0420161371887,-0.945649668201361,0.344968689370431,"ALL",-0.14801237301405,-1,"LIHC"
"1256","Arm16q",-14.0678043797765,-1.17964318400203,0.238929859307151,"ALL",-0.14801237301405,-1,"LIHC"
"1257","Arm17p",22.4555383002538,2.35153092052953,0.0192407634649164,"ALL",0.580115097344807,-1,"LIHC"
"1258","Arm17q",-17.1430213156813,-1.27135156764956,0.204433611357694,"ALL",-0.155845088730529,1,"LIHC"
"1259","Arm18p",13.8257184417179,0.944838848527252,0.345381965134357,"ALL",0.14801237301405,-1,"LIHC"
"1260","Arm18q",1.18067101748312,0.0739075632674502,0.94112544695598,"ALL",0.0203695030027827,-1,"LIHC"
"1261","Arm19p",-7.27573055825116,-0.556319068700949,0.578342257514485,"ALL",-0.133293437815144,1,"LIHC"
"1262","Arm19q",12.0230750338013,0.896998289842123,0.370326013430286,"ALL",0.14801237301405,1,"LIHC"
"1263","Arm20p",25.8034347298501,1.89891854844695,0.0583834481423232,"ALL",0.466024442334865,1,"LIHC"
"1264","Arm20q",20.9208582270249,1.42261313273524,0.155723964315854,"ALL",0.194860692116846,1,"LIHC"
"1265","Arm21q",-14.6181470661783,-1.03885829006223,0.299575704630387,"ALL",-0.14801237301405,-1,"LIHC"
"1266","Arm22q",-36.3168723540107,-2.6820011797514,0.00765932924934794,"ALL",-0.695267214390056,-1,"LIHC"
"1267","ArmXp",25.5049060830651,1.15996049866695,0.246842226515591,"ALL",0.14801237301405,-1,"LIHC"
"1268","ArmXq",19.5917477917187,0.90003009062225,0.368712645898885,"ALL",0.14801237301405,1,"LIHC"
"1269","Arm1p",-2.54555984871796,-0.152357190538885,0.878966556505993,"ALL",-0.0296278992819204,1,"LUAD"
"1270","Arm1q",-22.3605338210131,-1.73214250880665,0.0838636648471757,"ALL",-0.341267620023714,1,"LUAD"
"1271","Arm2p",-7.99780436817791,-0.334148364148523,0.738407431953146,"ALL",-0.0296278992819204,1,"LUAD"
"1272","Arm2q",7.64932606647222,0.298271465378769,0.76561964213243,"ALL",0.0296278992819204,1,"LUAD"
"1273","Arm3p",4.06625949295583,0.25873030977564,0.795949594281323,"ALL",0.0296278992819204,-1,"LUAD"
"1274","Arm3q",17.240906651756,1.10162359123323,0.271154300118116,"ALL",0.158119629822797,-1,"LUAD"
"1275","Arm4p",-16.9693846416499,-1.13338250201055,0.257595724428625,"ALL",-0.158119629822797,-1,"LUAD"
"1276","Arm4q",-7.72626124233367,-0.406610805207977,0.684467498128596,"ALL",-0.0296278992819204,-1,"LUAD"
"1277","Arm5p",7.76684538624427,0.828272584196692,0.407910533656982,"ALL",0.117081793724847,1,"LUAD"
"1278","Arm5q",11.4614122971145,1.00853304654811,0.313685465795477,"ALL",0.149436007211803,-1,"LUAD"
"1279","Arm6p",-23.6541359437302,-1.6850593531576,0.0925998553048423,"ALL",-0.341267620023714,1,"LUAD"
"1280","Arm6q",16.5078696998726,1.1843590738259,0.236832517760322,"ALL",0.158119629822797,-1,"LUAD"
"1281","Arm7p",-1.55490642257943,-0.140285720240936,0.888490627786694,"ALL",-0.0296278992819204,1,"LUAD"
"1282","Arm7q",8.79116710580486,0.698082425749923,0.485449516751486,"ALL",0.062799906199495,1,"LUAD"
"1283","Arm8p",-13.3396626047243,-1.57545968525797,0.11578159640929,"ALL",-0.341267620023714,-1,"LUAD"
"1284","Arm8q",-7.90347364100665,-0.824961747535085,0.409785918259758,"ALL",-0.117081793724847,1,"LUAD"
"1285","Arm9p",30.0378823891438,2.57652482728804,0.0102650445264415,"ALL",0.9779152970686,-1,"LUAD"
"1286","Arm9q",31.8338665480429,2.43847899120195,0.0150955708491495,"ALL",0.907336606809137,-1,"LUAD"
"1287","Arm10p",-0.0789871258975974,-0.00502361513208043,0.995993751563026,"ALL",-0.00174338614478586,1,"LUAD"
"1288","Arm10q",-19.3965763951701,-1.14901715676686,0.251097162017365,"ALL",-0.158119629822797,-1,"LUAD"
"1289","Arm11p",1.36268092584769,0.0796701516035231,0.936531412088187,"ALL",0.0177537860333529,-1,"LUAD"
"1290","Arm11q",-3.21394598152493,-0.191508839231084,0.848204544709683,"ALL",-0.0296278992819204,1,"LUAD"
"1291","Arm12p",12.2855038242729,0.978096275014183,0.328498761871759,"ALL",0.149436007211803,1,"LUAD"
"1292","Arm12q",8.10503187067386,0.500042635524032,0.617264612029633,"ALL",0.0296278992819204,1,"LUAD"
"1293","Arm13q",-48.6047766469262,-3.46353798273227,0.000578807852795782,"ALL",-1.92571172430177,-1,"LUAD"
"1294","Arm14q",4.59783112761147,0.366978015314199,0.713790365706478,"ALL",0.0296278992819204,1,"LUAD"
"1295","Arm15q",-58.5620466090504,-3.84071367983968,0.000138412792203743,"ALL",-2.24603991351528,-1,"LUAD"
"1296","Arm16p",2.2101676202218,0.16479049893267,0.869175349134496,"ALL",0.0296278992819204,1,"LUAD"
"1297","Arm16q",-4.22614875877472,-0.298150765668375,0.765711704443364,"ALL",-0.0296278992819204,-1,"LUAD"
"1298","Arm17p",-14.8710078223276,-1.1743784750749,0.240801367867845,"ALL",-0.158119629822797,-1,"LUAD"
"1299","Arm17q",-3.14509793925395,-0.194776605654171,0.845646796341961,"ALL",-0.0296278992819204,1,"LUAD"
"1300","Arm18p",-8.93034789674225,-0.839145617125587,0.401787815992399,"ALL",-0.117081793724847,-1,"LUAD"
"1301","Arm18q",-18.8789046622702,-1.62089212746548,0.105669947162181,"ALL",-0.341267620023714,-1,"LUAD"
"1302","Arm19p",8.15641071555081,0.575635583135305,0.565119980443033,"ALL",0.0296278992819204,-1,"LUAD"
"1303","Arm19q",16.1862778524462,1.00007434601782,0.317757300369065,"ALL",0.149436007211803,-1,"LUAD"
"1304","Arm20p",-3.97273283648761,-0.343439087047177,0.731412231507932,"ALL",-0.0296278992819204,1,"LUAD"
"1305","Arm20q",-5.64007265549349,-0.399341377821596,0.689811856937789,"ALL",-0.0296278992819204,1,"LUAD"
"1306","Arm21q",-21.3181338462922,-1.54790748264155,0.122275995819312,"ALL",-0.341267620023714,-1,"LUAD"
"1307","Arm22q",-30.9583537210548,-2.12060712630703,0.0344455721446631,"ALL",-0.628233990837714,-1,"LUAD"
"1308","ArmXp",-67.1558267242331,-2.9107890779404,0.00376569628672253,"ALL",-1.28849210789534,-1,"LUAD"
"1309","ArmXq",4.45719805331186,0.157044018389727,0.875273424045338,"ALL",0.0296278992819204,1,"LUAD"
"1310","Arm1p",4.55448563102508,0.30040791787117,0.763993434988046,"ALL",0.0616089743307456,-1,"LUSC"
"1311","Arm1q",13.6287261498254,0.906018458732749,0.365371373552024,"ALL",0.30160288014873,1,"LUSC"
"1312","Arm2p",-25.499167047669,-1.57906356269358,0.114966776773224,"ALL",-0.353834789307392,1,"LUSC"
"1313","Arm2q",-49.8722146822921,-2.53401062085547,0.0115869477889585,"ALL",-0.925307084579541,1,"LUSC"
"1314","Arm3p",-1.75636907647202,-0.220705221760287,0.825413895891352,"ALL",-0.0616089743307456,-1,"LUSC"
"1315","Arm3q",5.40991288882515,0.664971116422656,0.506381810435005,"ALL",0.189202928439954,1,"LUSC"
"1316","Arm4p",13.6375307559013,1.08627963658497,0.277889385123875,"ALL",0.302008555326965,-1,"LUSC"
"1317","Arm4q",19.8555295824793,1.41100625270214,0.158877345621253,"ALL",0.332282203545315,-1,"LUSC"
"1318","Arm5p",11.3580917664428,1.43932354143155,0.150697373878258,"ALL",0.332282203545315,1,"LUSC"
"1319","Arm5q",8.85897172782865,1.046540737131,0.295827408672423,"ALL",0.302008555326965,-1,"LUSC"
"1320","Arm6p",-15.5288490284116,-1.12379896169511,0.261648580134992,"ALL",-0.302008555326965,-1,"LUSC"
"1321","Arm6q",-20.4474941558759,-1.41298195079064,0.158295907662833,"ALL",-0.332282203545315,-1,"LUSC"
"1322","Arm7p",2.64171875182422,0.229663335455026,0.81844922373427,"ALL",0.0616089743307456,1,"LUSC"
"1323","Arm7q",-11.8206926077182,-0.933878161503685,0.350826703356039,"ALL",-0.302008555326965,1,"LUSC"
"1324","Arm8p",8.93679531802385,1.00745994825003,0.31421102807463,"ALL",0.302008555326965,-1,"LUSC"
"1325","Arm8q",1.50915581430481,0.143793288556012,0.885722819184167,"ALL",0.0419783009069401,1,"LUSC"
"1326","Arm9p",23.1590462920259,2.21316508346654,0.027346287841469,"ALL",0.678260972936241,-1,"LUSC"
"1327","Arm9q",23.0992885164252,2.12481362428129,0.0341020531923654,"ALL",0.678260972936241,-1,"LUSC"
"1328","Arm10p",14.6011942680249,1.09626687751962,0.273500489387886,"ALL",0.302008555326965,-1,"LUSC"
"1329","Arm10q",38.4772741061362,2.63196458607745,0.00875702805600287,"ALL",0.925307084579541,-1,"LUSC"
"1330","Arm11p",-13.6999505983186,-0.929935143278271,0.352862564282404,"ALL",-0.302008555326965,-1,"LUSC"
"1331","Arm11q",-14.5479498798596,-1.00114494537256,0.317250868901239,"ALL",-0.302008555326965,-1,"LUSC"
"1332","Arm12p",12.1761107871158,1.20572470327472,0.228505552413433,"ALL",0.302008555326965,1,"LUSC"
"1333","Arm12q",25.6798204817066,1.96802207723803,0.0496289244966674,"ALL",0.594571266524081,1,"LUSC"
"1334","Arm13q",-20.3886667475195,-1.57672814776237,0.115503447030481,"ALL",-0.353834789307392,-1,"LUSC"
"1335","Arm14q",-38.8994106630393,-3.28620343887164,0.0010882960236855,"ALL",-1.65149909655381,-1,"LUSC"
"1336","Arm15q",-19.5511697816013,-1.26284285167933,0.207246275505538,"ALL",-0.302008555326965,-1,"LUSC"
"1337","Arm16p",5.7607924043612,0.383186027099418,0.701748019649191,"ALL",0.085102991912438,-1,"LUSC"
"1338","Arm16q",-13.5132323075958,-0.991792813842818,0.321788103807717,"ALL",-0.302008555326965,-1,"LUSC"
"1339","Arm17p",-14.8954443989915,-1.29472453513801,0.196025031645985,"ALL",-0.302008555326965,-1,"LUSC"
"1340","Arm17q",-14.7398285320427,-1.02960109834687,0.303705245719872,"ALL",-0.302008555326965,1,"LUSC"
"1341","Arm18p",-6.89208168196284,-0.620712839176885,0.535077179696949,"ALL",-0.189202928439954,-1,"LUSC"
"1342","Arm18q",0.23173571893409,0.0200328743349794,0.984025302506997,"ALL",0.00699373429438239,-1,"LUSC"
"1343","Arm19p",2.74045639361435,0.222505925268749,0.824012775287105,"ALL",0.0616089743307456,-1,"LUSC"
"1344","Arm19q",11.7312141513199,0.961904730832357,0.336571891791263,"ALL",0.302008555326965,1,"LUSC"
"1345","Arm20p",-19.7388649202222,-1.56261652402512,0.118788401754601,"ALL",-0.353834789307392,1,"LUSC"
"1346","Arm20q",-8.20127570301064,-0.618695991320751,0.536404153312902,"ALL",-0.189202928439954,1,"LUSC"
"1347","Arm21q",-26.9663496458076,-2.10483752208875,0.0358140314259374,"ALL",-0.678260972936241,-1,"LUSC"
"1348","Arm22q",-58.3568671089965,-5.40743901804584,1.00084784634557e-07,"ALL",-5.38684808429757,1,"LUSC"
"1349","ArmXp",16.7609883430385,1.05394191894972,0.29242892109711,"ALL",0.302008555326965,-1,"LUSC"
"1350","ArmXq",14.9123144225599,0.875870618159243,0.381529526993426,"ALL",0.29704968299116,-1,"LUSC"
"1351","Arm1p",1.17394389162185,0.13621372947108,0.891978242700568,"ALL",0.00597381665808162,1,"MESO"
"1352","Arm1q",-2.76548426279429,-0.408439901405677,0.683990086385781,"ALL",-0.0241426513010264,1,"MESO"
"1353","Arm2p",-14.3635209390912,-1.0755401998872,0.285212502832781,"ALL",-0.0241426513010264,-1,"MESO"
"1354","Arm2q",-0.938841640598607,-0.0686806235222859,0.945407070513132,"ALL",-0.00597381665808162,1,"MESO"
"1355","Arm3p",11.9723651805402,1.77144086096284,0.0801142662664671,"ALL",0.0855662750892906,1,"MESO"
"1356","Arm3q",9.60414017357751,1.42720062270809,0.157228913303518,"ALL",0.0392635021683624,1,"MESO"
"1357","Arm4p",5.17900988089356,0.716209423717708,0.475848488460598,"ALL",0.0241426513010264,-1,"MESO"
"1358","Arm4q",5.2316619700787,0.800561439142768,0.425644046225173,"ALL",0.0241426513010264,-1,"MESO"
"1359","Arm5p",-3.13194185102562,-0.559745175026754,0.577142864319629,"ALL",-0.0241426513010264,1,"MESO"
"1360","Arm5q",-1.08598922177071,-0.187462492282672,0.851750105355169,"ALL",-0.00597381665808162,1,"MESO"
"1361","Arm6p",-11.7576282970329,-1.35750937749242,0.178255372513084,"ALL",-0.0392635021683624,1,"MESO"
"1362","Arm6q",-1.20139633492363,-0.20460882195317,0.838372721961705,"ALL",-0.00597381665808162,-1,"MESO"
"1363","Arm7p",8.71475055932222,1.04580678234906,0.298650374621734,"ALL",0.0241426513010264,1,"MESO"
"1364","Arm7q",-0.219262855654492,-0.0269397545085795,0.978571684674016,"ALL",-0.00597381665808162,1,"MESO"
"1365","Arm8p",3.12962281582032,0.52948408733117,0.597866290356431,"ALL",0.0241426513010264,-1,"MESO"
"1366","Arm8q",18.256288150803,2.30940068616301,0.0233761720807912,"ALL",0.319472743337298,1,"MESO"
"1367","Arm9p",-5.00472989434634,-0.929076319664688,0.355511725152046,"ALL",-0.0241426513010264,-1,"MESO"
"1368","Arm9q",-7.73549490729958,-1.38094197841789,0.170959836943441,"ALL",-0.0392635021683624,-1,"MESO"
"1369","Arm10p",3.10538928352012,0.456102504550348,0.649493304073708,"ALL",0.0241426513010264,-1,"MESO"
"1370","Arm10q",0.131144340646309,0.0171734735733244,0.986338949595295,"ALL",0.00597381665808162,-1,"MESO"
"1371","Arm11p",9.5938565292016,0.813173621012344,0.418417432365409,"ALL",0.0241426513010264,1,"MESO"
"1372","Arm11q",5.28330165240258,0.501953300408296,0.617013574651941,"ALL",0.0241426513010264,1,"MESO"
"1373","Arm12p",-1.96577961475105,-0.236498858281178,0.813621347286253,"ALL",-0.00597381665808162,1,"MESO"
"1374","Arm12q",-3.76375782642498,-0.397317317007458,0.692141271915583,"ALL",-0.0241426513010264,1,"MESO"
"1375","Arm13q",-4.16700631645776,-0.683741531102307,0.496020240402201,"ALL",-0.0241426513010264,-1,"MESO"
"1376","Arm14q",-0.62905775018319,-0.0989253213031778,0.921433259928408,"ALL",-0.00597381665808162,-1,"MESO"
"1377","Arm15q",-9.36568697687663,-1.2018951099885,0.232781636207894,"ALL",-0.0241426513010264,1,"MESO"
"1378","Arm16p",3.26396222173187,0.421895007307806,0.674179458374245,"ALL",0.0241426513010264,1,"MESO"
"1379","Arm16q",6.88842697679046,1.02802845120027,0.306887630804646,"ALL",0.0241426513010264,1,"MESO"
"1380","Arm17p",-3.43793202541491,-0.633284760321155,0.528268168710218,"ALL",-0.0241426513010264,-1,"MESO"
"1381","Arm17q",-11.5333594990734,-1.80076841192692,0.0753284459561478,"ALL",-0.0855662750892906,1,"MESO"
"1382","Arm18p",4.0466392448154,0.458775753799237,0.647580083853728,"ALL",0.0241426513010264,-1,"MESO"
"1383","Arm18q",-0.244568501341255,-0.0292036829419645,0.976771417361262,"ALL",-0.00597381665808162,-1,"MESO"
"1384","Arm19p",-11.1900736585679,-1.48364122216138,0.141646747454205,"ALL",-0.0392635021683624,1,"MESO"
"1385","Arm19q",-7.62046046825261,-1.07283308911479,0.286418469122993,"ALL",-0.0241426513010264,1,"MESO"
"1386","Arm20p",6.23123888511258,0.972583033159606,0.333552966936066,"ALL",0.0241426513010264,-1,"MESO"
"1387","Arm20q",4.10224781532144,0.259168230735799,0.796139517322941,"ALL",0.00597381665808162,1,"MESO"
"1388","Arm21q",6.76487480734204,0.702810405437227,0.484117143690272,"ALL",0.0241426513010264,-1,"MESO"
"1389","Arm22q",17.3076599610385,3.56973147802256,0.000594006684055148,"ALL",1.61342481137662,-1,"MESO"
