"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"2774","17q11.2",0.446589828117921,2.49207066604603,1,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2775","17q12",-0.114374541166881,-1.1859234277658,0.238739848415239,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2776","17q21.1",-0.139873134872382,-1.51363099869734,0.133584993591776,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2777","17q21.2",-0.182806941204125,-2.05900394677236,0.0423518285958851,"con","ALL","17","q","17q",-0.209080174324606,1,"LUAD","Endothelial"
"2778","17q21.31",-0.218111797196219,-2.26786582458679,0.0257037547947624,"con","ALL","17","q","17q",-0.285492731314007,1,"LUAD","Endothelial"
"2779","17q21.32",-0.250940967172944,-2.3337477417089,0.0218112855628903,"con","ALL","17","q","17q",-0.321179817812016,1,"LUAD","Endothelial"
"2780","17q21.33",-0.216350854278,-2.08024543220229,0.0403144146559613,"con","ALL","17","q","17q",-0.209080174324606,1,"LUAD","Endothelial"
"2781","17q22",-0.138015397403523,-1.33771959192597,0.184321486439158,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2782","17q23.1",-0.0866244404322208,-0.857570210495399,0.393382780968621,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2783","17q23.3",-0.0534653815826385,-0.5324617287741,0.595704005016828,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2784","17q24.2",-0.0362628435099416,-0.361890415701238,0.718272910440067,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2785","17q25.1",-0.0258090065839098,-0.25690295109893,0.797833652550272,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2786","17q25.3",-0.0875202873320874,-1.07679302200669,0.284419122280677,"con","ALL","17","q","17q",0,1,"LUAD","Endothelial"
"2787","18p11.32",-0.0232747046735337,-0.290803324591859,0.771863480925801,"con","ALL","18","p","18p",0,-1,"LUAD","Endothelial"
"2788","18p11.31",-0.0199492672951594,-0.242851845239945,0.808666719079068,"con","ALL","18","p","18p",0,-1,"LUAD","Endothelial"
"2789","18p11.22",-0.0109126700979543,-0.121265998165815,0.903747721170591,"con","ALL","18","p","18p",0,-1,"LUAD","Endothelial"
"2790","18p11.21",-0.00185163472284112,-0.0175937805930991,0.98600143592725,"con","ALL","18","p","18p",0,-1,"LUAD","Endothelial"
"2791","18q11.1",-0.00022711969701922,-0.00199285346815315,0.998414296280312,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2792","18q11.2",0.0128272720758238,0.106324318656922,0.915559076789698,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2793","18q12.2",0.0402982797855769,0.294601143487476,1,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2794","18q21.1",0.0645367185529874,0.469054865643461,1,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2795","18q21.31",0.0781044352049989,0.580064158982906,1,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2796","18q21.32",0.0783607538508865,0.586930770971764,0.558703544798456,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2797","18q21.33",0.0948270749770052,0.714614835546804,0.476676292663068,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2798","18q22.3",0.0939719160196681,0.70597167929241,0.482009227968482,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2799","18q23",0.0909470857935946,0.686617770551602,0.494069556930634,"con","ALL","18","q","18q",0,-1,"LUAD","Endothelial"
"2800","19p13.3",0.126840084103806,1.83780542129464,0.069354070750521,"con","ALL","19","p","19p",0.133699568874446,1,"LUAD","Endothelial"
"2801","19p13.2",0.269909277228869,2.93031484062886,0.00428052704662639,"con","ALL","19","p","19p",0.567632997547546,-1,"LUAD","Endothelial"
"2802","19p13.13",0.322611332245025,3.37785849892372,0.00107659136163217,"con","ALL","19","p","19p",1.05793488282327,-1,"LUAD","Endothelial"
"2803","19p13.12",0.357688650025347,3.39292150183546,0.00102543157375004,"con","ALL","19","p","19p",1.05793488282327,-1,"LUAD","Endothelial"
"2804","19p13.11",0.233836288936953,1.72557621498048,0.0878179491766117,"con","ALL","19","p","19p",0.0936961323489411,-1,"LUAD","Endothelial"
"2805","19q12",-0.0172438157399963,-0.179543109733293,0.85791044952695,"con","ALL","19","q","19q",0,1,"LUAD","Endothelial"
"2806","19q13.11",-0.03262530978385,-0.385020289150273,0.701120814168374,"con","ALL","19","q","19q",0,1,"LUAD","Endothelial"
"2807","19q13.12",-0.0420002809211477,-0.578702426836723,0.564219584295082,"con","ALL","19","q","19q",0,1,"LUAD","Endothelial"
"2808","19q13.2",-0.0793503373959948,-1.03927348019066,0.301431071606332,"con","ALL","19","q","19q",0,1,"LUAD","Endothelial"
"2809","19q13.31",-0.100092480709008,-1.16119031576263,0.248601415517826,"con","ALL","19","q","19q",0,1,"LUAD","Endothelial"
"2810","19q13.32",-0.130974454418742,-1.56490506831479,0.121076208253461,"con","ALL","19","q","19q",-0.0264862603079663,-1,"LUAD","Endothelial"
"2811","19q13.33",-0.150318050749678,-2.23214712093115,0.0280596141298922,"con","ALL","19","q","19q",-0.285258118253701,-1,"LUAD","Endothelial"
"2812","19q13.41",-0.146568964970061,-2.4351749689435,0.016834456981234,"con","ALL","19","q","19q",-0.355143339684053,-1,"LUAD","Endothelial"
"2813","19q13.42",-0.116741742014834,-2.20812899588641,0.0297482249089147,"con","ALL","19","q","19q",-0.285258118253701,1,"LUAD","Endothelial"
"2814","19q13.43",-0.101714740298903,-2.04029819670796,0.0442187298370227,"con","ALL","19","q","19q",-0.204251925309328,1,"LUAD","Endothelial"
"2815","20p13",-0.100079416627129,-1.3212909408174,0.189716957603011,"con","ALL","20","p","20p",0,-1,"LUAD","Endothelial"
"2816","20p12.3",-0.140250309167749,-1.64888108233426,0.102620243151958,"con","ALL","20","p","20p",-0.0567327648490968,-1,"LUAD","Endothelial"
"2817","20p12.1",-0.173662734583471,-1.86341600644112,0.0656288891385233,"con","ALL","20","p","20p",-0.133699568874446,-1,"LUAD","Endothelial"
"2818","20p11.23",-0.200266505144783,-2.00283398236032,0.0481708167376686,"con","ALL","20","p","20p",-0.192761199214445,-1,"LUAD","Endothelial"
"2819","20p11.22",-0.216010395352389,-2.03246277380978,0.0450214693709334,"con","ALL","20","p","20p",-0.204251925309328,-1,"LUAD","Endothelial"
"2820","20p11.21",-0.221243931368361,-1.9925293457752,0.049309367494912,"con","ALL","20","p","20p",-0.192761199214445,-1,"LUAD","Endothelial"
"2821","20q11.21",-0.234112684312906,-1.84081924002992,0.068906728440191,"con","ALL","20","q","20q",-0.133699568874446,1,"LUAD","Endothelial"
"2822","20q11.22",-0.175458930836595,-1.2489175059199,0.214898502175384,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2823","20q12",-0.0741704522456378,-0.537252457293879,1,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2824","20q13.11",-0.0629137129852973,-0.459870184625178,1,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2825","20q13.12",-0.0315298262317239,-0.244028800860744,0.807757850660669,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2826","20q13.13",-0.0169797693017683,-0.177141504155871,0.85979092335443,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2827","20q13.2",-0.0159252603206779,-0.18821483194188,0.851127327553119,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2828","20q13.32",-0.0121019071818965,-0.170325482076838,0.865132284984221,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2829","20q13.33",-0.00978268421371246,-0.158204756032566,0.874646001183459,"con","ALL","20","q","20q",0,1,"LUAD","Endothelial"
"2830","21q21.3",-0.0484925085922087,-0.725725156213157,0.46986960454232,"con","ALL","21","q","21q",0,1,"LUAD","Endothelial"
"2831","21q22.11",-0.0533621821165256,-0.818124685681679,0.41542311742463,"con","ALL","21","q","21q",0,1,"LUAD","Endothelial"
"2832","21q22.12",-0.0621460028867577,-0.961382848855933,0.338907317503069,"con","ALL","21","q","21q",0,1,"LUAD","Endothelial"
"2833","21q22.13",-0.0656378022939433,-1.033580046375,0.304071556604548,"con","ALL","21","q","21q",0,1,"LUAD","Endothelial"
"2834","21q22.2",-0.069788767396268,-1.11863053513447,0.266242021077872,"con","ALL","21","q","21q",0,1,"LUAD","Endothelial"
"2835","21q22.3",-0.0799839510536456,-1.33937408942278,0.183784583869129,"con","ALL","21","q","21q",0,1,"LUAD","Endothelial"
"2836","22q11.21",-0.0442008794165548,-0.379511303244762,0.705192404645605,"con","ALL","22","q","22q",0,1,"LUAD","Endothelial"
"2837","22q11.22",-0.045887664983289,-0.356245215284857,0.722481547516461,"con","ALL","22","q","22q",0,1,"LUAD","Endothelial"
"2838","22q11.23",-0.0035874068450312,-0.0266721371616319,1,"con","ALL","22","q","22q",0,1,"LUAD","Endothelial"
"2839","22q12.1",0.059652063322003,0.42223092886763,0.673852389570447,"con","ALL","22","q","22q",0,1,"LUAD","Endothelial"
"2840","22q12.2",0.145090529297574,1.009745048647,0.315294820853295,"con","ALL","22","q","22q",0,-1,"LUAD","Endothelial"
"2841","22q12.3",0.17994274391252,1.34564437874987,0.181760490869977,"con","ALL","22","q","22q",0,-1,"LUAD","Endothelial"
"2842","22q13.1",0.175365099457174,1.47594035110617,0.143411869600607,"con","ALL","22","q","22q",0,-1,"LUAD","Endothelial"
"2843","22q13.2",0.151944248870047,1.26412393994709,0.209413962666754,"con","ALL","22","q","22q",0,-1,"LUAD","Endothelial"
"2844","22q13.31",0.155823277616387,1.28642236252065,0.20155893428558,"con","ALL","22","q","22q",0,-1,"LUAD","Endothelial"
"2845","22q13.33",0.153473779115676,1.26505415997323,0.20908183347279,"con","ALL","22","q","22q",0,-1,"LUAD","Endothelial"
"2846","1p36.33",0.209149296327907,1.19416270508401,0.235517836007668,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2847","1p36.32",0.203639070378756,1.11703056928128,0.266921861531163,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2848","1p36.31",0.204071683057124,1.09208925912161,0.277676757052469,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2849","1p36.23",0.203247375753926,1.04818648277174,0.29732867515143,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2850","1p36.22",0.218989650349255,1.00358468063989,0.31824001338122,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2851","1p36.21",0.211683727549897,0.911356019441887,0.364515715167995,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2852","1p36.13",0.215642255394715,0.891177967621315,0.375183960492772,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2853","1p36.12",0.198201887826869,0.802495209246949,0.42435743393084,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2854","1p36.11",0.158493406300071,0.611215967145969,0.542580441549456,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2855","1p35.3",0.0347514781963712,0.1201762375119,0.904608474946696,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2856","1p35.2",-0.029713047705455,-0.10238090129827,0.918679611170494,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2857","1p35.1",-0.0666789297306127,-0.234218761591098,0.815341304316409,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2858","1p34.3",-0.094061719961069,-0.359878928035098,0.71977153613354,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2859","1p34.2",-0.101280986625213,-0.43547975270202,0.664245417533855,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2860","1p34.1",-0.0936043269962697,-0.436868243693322,0.663241800893389,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2861","1p33",-0.0935944654064553,-0.429227044423856,0.668772510120295,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2862","1p32.3",-0.109286364991941,-0.471498753209982,0.63841310451978,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2863","1p32.1",-0.111944549668513,-0.471651712346122,0.638304321429942,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2864","1p31.3",-0.119591391842603,-0.466644995765151,0.641869149644351,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2865","1p31.1",-0.128689125154411,-0.455538026429466,0.649807334777788,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2866","1p22.3",-0.211926292031365,-0.720254013221796,1,"con","ALL","1","p","1p",0,-1,"LUAD","Fibroblast"
"2867","1p22.2",-0.280099021094503,-0.961038303950893,0.339079576903793,"con","ALL","1","p","1p",0,-1,"LUAD","Fibroblast"
"2868","1p22.1",-0.261182329906037,-0.87635986917152,0.383141965977824,"con","ALL","1","p","1p",0,-1,"LUAD","Fibroblast"
"2869","1p21.3",-0.255196514261421,-0.808196561384003,0.421085201159148,"con","ALL","1","p","1p",0,-1,"LUAD","Fibroblast"
"2870","1p21.2",-0.275050401486777,-0.819239571818425,0.414790157104203,"con","ALL","1","p","1p",0,-1,"LUAD","Fibroblast"
"2871","1p13.3",-0.340368758224171,-0.739832767248541,1,"con","ALL","1","p","1p",0,-1,"LUAD","Fibroblast"
"2872","1p13.2",-0.174441082199727,-0.326072782474536,1,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2873","1p13.1",-0.126303616394795,-0.289874567004546,0.772571674443088,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2874","1p12",-0.128690560735218,-0.337143155664985,0.736785349936056,"con","ALL","1","p","1p",0,1,"LUAD","Fibroblast"
"2875","1q21.1",-0.141459099902544,-0.420219709634639,0.675315551031029,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2876","1q21.2",-0.0928593649640692,-0.348578885740178,0.728210659467508,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2877","1q21.3",-0.000161318833210112,-0.000971319574303923,0.99922712538958,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2878","1q22",-0.000468368949794516,-0.0034953960211035,0.997218734412964,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2879","1q23.1",-0.0136169157487364,-0.0994696816631372,0.920984159196379,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2880","1q23.2",-0.015819992330354,-0.114261735445961,0.909282040081404,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2881","1q23.3",-0.0240500304404125,-0.164515893138266,0.869689917103166,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2882","1q24.1",-0.0419822885207385,-0.273621804311,0.784995356024444,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2883","1q24.2",-0.0452583071680511,-0.288535314788933,0.773593216087505,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2884","1q24.3",-0.0380639029189375,-0.238102871725358,0.81233662457178,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2885","1q25.1",-0.0312187326322237,-0.190908812927522,0.849022316999245,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2886","1q25.2",-0.0280615916998426,-0.171111480899699,0.864516014144399,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2887","1q25.3",-0.0240674981913513,-0.145879408174726,0.884339245876476,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2888","1q31.1",-0.0238513630240991,-0.143838920814763,0.885945723219214,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2889","1q31.2",-0.026954346675295,-0.163099829729143,0.870801494628102,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2890","1q32.1",-0.0163532371991315,-0.100927867368696,0.919829760526994,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2891","1q32.2",-0.0160000414867169,-0.0972542883509865,0.922738337879711,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2892","1q32.3",-0.0318279560116266,-0.186790773029959,0.852240489047612,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2893","1q41",-0.0300227490314224,-0.171799652646986,0.863976514437187,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2894","1q42.11",-0.0271455627103189,-0.153124011134308,0.87863951326685,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2895","1q42.12",-0.0291570880371658,-0.161415868971609,0.872123703080933,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2896","1q42.13",-0.032460232209664,-0.174597451355926,0.861783816172199,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2897","1q42.2",-0.0364548747340935,-0.192772063632733,0.847567057647172,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2898","1q42.3",-0.0367541975717527,-0.194719583819609,0.846046545675939,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2899","1q43",-0.0418212147487418,-0.221138583397932,0.825479970519389,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2900","1q44",-0.0449605551381827,-0.24000265217251,0.810868006902969,"con","ALL","1","q","1q",0,1,"LUAD","Fibroblast"
"2901","2p25.3",0.521571691400949,1.6240194432886,0.107830699387247,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2902","2p25.1",0.557802091832689,1.54951535172278,0.12472883605131,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2903","2p24.1",0.492548826252557,1.23361689902505,0.220522492994055,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2904","2p23.3",0.449226355333502,0.996590955187777,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2905","2p23.2",0.333976216843975,0.69085399253903,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2906","2p22.3",0.30449679663095,0.637614390738476,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2907","2p22.2",0.200936898784355,0.4477990663075,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2908","2p22.1",0.146536525018127,0.353099397235932,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2909","2p21",0.249790762001769,0.644944310336052,1,"con","ALL","2","p","2p",0,-1,"LUAD","Fibroblast"
"2910","2p16.2",0.290563205345669,0.819078085498002,1,"con","ALL","2","p","2p",0,-1,"LUAD","Fibroblast"
"2911","2p16.1",0.320194702962168,0.930008927845892,1,"con","ALL","2","p","2p",0,-1,"LUAD","Fibroblast"
"2912","2p15",0.406728899125582,1.23202148859753,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2913","2p14",0.454388516943096,1.37269775790591,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2914","2p13.3",0.497647951996161,1.49506808520755,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2915","2p13.2",0.492104142789671,1.44511344947348,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2916","2p13.1",0.537053776232103,1.51152724884469,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2917","2p12",0.561353621836861,1.51428266565176,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2918","2p11.2",0.583989812655291,1.5568293210286,1,"con","ALL","2","p","2p",0,1,"LUAD","Fibroblast"
"2919","2q11.1",0.621173401707097,1.63080744035234,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2920","2q11.2",0.72633397436694,1.80892354880951,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2921","2q12.2",0.789154258781232,1.84752931749236,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2922","2q12.3",0.795430802687445,1.84917868075198,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2923","2q13",0.792280353929256,1.82551485707918,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2924","2q14.1",0.800911572842342,1.82264297902908,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2925","2q14.2",0.810459323825322,1.81326320850298,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2926","2q14.3",0.751690280700499,1.68989462583727,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2927","2q21.1",0.684622124616591,1.49451559620244,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2928","2q21.3",0.588131641487531,1.30189633931601,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2929","2q23.2",0.566791399513731,1.26335884822748,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2930","2q23.3",0.503346864091521,1.11976387956661,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2931","2q24.2",0.365194186271667,0.806255351587341,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2932","2q31.1",0.234376872125782,0.514341650535301,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2933","2q31.2",0.23630145392234,0.471785631025356,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2934","2q31.3",0.234192867400921,0.456607027719707,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2935","2q32.1",0.236613316546534,0.453083733631564,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2936","2q32.3",0.22046642205165,0.417339853042568,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2937","2q33.1",0.270039093164298,0.474401489532936,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2938","2q33.2",0.248162052673739,0.418875958479011,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2939","2q34",0.135856573970645,0.250881564630127,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2940","2q35",-0.0371689889020909,-0.0752232312603577,1,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2941","2q36.1",-0.110433762761584,-0.247128991409292,0.805365087386533,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2942","2q36.3",-0.111204878255877,-0.256053788696022,0.798487237082347,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2943","2q37.1",-0.10869091032329,-0.272855862961426,0.78558224904354,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2944","2q37.3",-0.107026555520039,-0.291052076381098,0.771673836213097,"con","ALL","2","q","2q",0,1,"LUAD","Fibroblast"
"2945","3p26.2",0.113292407407857,0.454353357988728,0.650656431753805,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2946","3p26.1",0.111788861866484,0.450447789592079,0.653458962260445,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2947","3p25.3",0.116282340512157,0.477849771908394,0.633903000046321,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2948","3p25.2",0.112176445604744,0.467098938516976,0.641545590497082,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2949","3p25.1",0.0851763407274986,0.357339703989179,0.721664906924897,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2950","3p24.3",0.0715347504191018,0.309960844424832,0.757299449395411,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2951","3p24.2",0.0742824490723169,0.323741342920526,0.746876732153323,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2952","3p24.1",0.0814275292161092,0.358887397810445,0.720510662833653,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2953","3p23",0.0881678770863293,0.389892632606389,0.697527007290775,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2954","3p22.3",0.0899863659662095,0.397144586348791,0.692190786287834,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2955","3p22.2",0.104959745782672,0.459321142664395,0.647098929854538,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2956","3p22.1",0.122924473401867,0.523700428400193,0.60176001995997,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2957","3p21.33",0.130580933386139,0.536101519085618,0.593196430122118,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2958","3p21.31",0.239915213769034,0.878627567337328,0.381917339555151,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2959","3p21.2",0.265327742827476,0.811878505332571,1,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2960","3p21.1",0.22458917192103,0.607819230020463,1,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2961","3p14.3",0.15018743389172,0.370624341856329,1,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2962","3p14.1",0.100039529845458,0.234706193816295,1,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2963","3p13",0.0965898646460236,0.226504106078812,1,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2964","3p11.2",0.0956905945647063,0.219450579972491,1,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2965","3p11.1",0.110073191410017,0.24885304055124,1,"con","ALL","3","p","3p",0,-1,"LUAD","Fibroblast"
"2966","3q11.2",0.108350100635285,0.238672166167469,1,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
"2967","3q12.2",0.0105688955977869,0.0243490878374562,1,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2968","3q12.3",-0.00493083120374503,-0.0113148264104032,1,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2969","3q13.12",-0.0253693079433883,-0.0595819925714202,1,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2970","3q13.13",-0.024131803173731,-0.0573607550479628,1,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2971","3q13.2",-0.0195801585225375,-0.0468596927424739,1,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2972","3q13.31",-0.00586459820972536,-0.014195713716262,1,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2973","3q13.33",-0.0505724732120716,-0.1330915231835,0.894414869361649,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2974","3q21.1",-0.113248871577404,-0.32671855692308,0.744631044689664,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2975","3q21.3",-0.146450103904789,-0.459291571567581,0.647120082013869,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2976","3q22.1",-0.18953102090499,-0.606376072315562,0.545774785063473,"con","ALL","3","q","3q",0,1,"LUAD","Fibroblast"
"2977","3q22.2",-0.196193736974033,-0.63459955090864,0.527281863521418,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
"2978","3q22.3",-0.193607351081325,-0.645942127548201,0.519942432223853,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
"2979","3q23",-0.178222381361217,-0.643467890591785,0.521538855526762,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
"2980","3q24",-0.141288016098198,-0.566445060831462,0.572485664913264,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
"2981","3q25.1",-0.0863927251416735,-0.386702533957911,0.699879228456271,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
"2982","3q25.2",-0.0494298910608397,-0.243437911592502,0.808214114158752,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
"2983","3q25.31",-0.0336395336424687,-0.174107925541704,0.86216739100999,"con","ALL","3","q","3q",0,-1,"LUAD","Fibroblast"
