"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType"
"29917","2q21.2",10.1679372757019,0.661244203467475,0.508771011221369,"con","ALL","2","q","2q",0.0413163593011339,-1,"PRAD"
"29918","2q21.3",25.9829505065155,1.54134977889054,0.123886554828952,"con","ALL","2","q","2q",0.134458811711034,-1,"PRAD"
"29919","2q22.1",29.1680445194847,1.83016326805092,0.0678416275117633,"con","ALL","2","q","2q",0.134458811711034,-1,"PRAD"
"29920","2q22.2",19.9693940900222,1.27993186764428,0.20118350697355,"con","ALL","2","q","2q",0.125818557367433,-1,"PRAD"
"29921","2q22.3",12.4480009925598,0.699866980636039,0.484347316489227,"con","ALL","2","q","2q",0.0443740277421786,-1,"PRAD"
"29922","2q23.1",0.456087030125889,0.0256577936158232,0.979540885565029,"con","ALL","2","q","2q",0.000511357824102438,-1,"PRAD"
"29923","2q23.2",-7.94139636695322,-0.431074007461961,0.666606878622658,"con","ALL","2","q","2q",-0.0299396347260664,-1,"PRAD"
"29924","2q23.3",-13.9718201116956,-0.703375155183162,0.482160894166959,"con","ALL","2","q","2q",-0.0444883023657879,-1,"PRAD"
"29925","2q24.1",-8.986995005113,-0.418299127897642,0.675914345824163,"con","ALL","2","q","2q",-0.0299396347260664,-1,"PRAD"
"29926","2q24.2",-15.4802249794226,-0.722755153624352,0.470180139308303,"con","ALL","2","q","2q",-0.0460909844376901,-1,"PRAD"
"29927","2q24.3",-6.74846844109772,-0.29534141187894,0.767860000372206,"con","ALL","2","q","2q",-0.0179426280698137,-1,"PRAD"
"29928","2q31.1",-6.09175039240439,-0.259513514202378,0.795349631008797,"con","ALL","2","q","2q",-0.0148372808913149,-1,"PRAD"
"29929","2q31.2",-4.03911714333842,-0.17396598074898,0.861965086432754,"con","ALL","2","q","2q",-0.00703294138945578,-1,"PRAD"
"29930","2q31.3",-1.90060756104066,-0.0775778943278159,0.938195953157771,"con","ALL","2","q","2q",-0.00352485638433831,-1,"PRAD"
"29931","2q32.1",38.4522835042062,1.30321772347327,0.193121336745323,"con","ALL","2","q","2q",0.125818557367433,-1,"PRAD"
"29932","2q32.2",19.3513012572648,0.48444790428372,0.628287630927593,"con","ALL","2","q","2q",0.0350623952857256,-1,"PRAD"
"29933","2q32.3",-22.6543894682752,-0.520012919155791,0.603292819440423,"con","ALL","2","q","2q",-0.0350623952857256,-1,"PRAD"
"29934","2q33.1",-50.6280756186554,-1.04694547365418,0.295648354782868,"con","ALL","2","q","2q",-0.102791130445855,-1,"PRAD"
"29935","2q33.2",-63.7011422992008,-1.51515540295933,0.130387180040588,"con","ALL","2","q","2q",-0.134458811711034,-1,"PRAD"
"29936","2q33.3",-43.4135047825826,-0.93689775253643,0.349279372848039,"con","ALL","2","q","2q",-0.0823055181078891,-1,"PRAD"
"29937","2q34",-8.66620906371007,-0.200522035654047,0.841156731041141,"con","ALL","2","q","2q",-0.00703294138945578,-1,"PRAD"
"29938","2q35",55.0815375610166,1.37388493299779,0.170114661789432,"con","ALL","2","q","2q",0.125818557367433,-1,"PRAD"
"29939","2q36.1",56.7879043539522,1.50258475883887,0.133599657546539,"con","ALL","2","q","2q",0.134458811711034,-1,"PRAD"
"29940","2q36.2",54.4952128385748,1.40591186744501,0.160393257116952,"con","ALL","2","q","2q",0.125818557367433,-1,"PRAD"
"29941","2q36.3",45.1799576583842,1.22475988150071,0.221262684602176,"con","ALL","2","q","2q",0.116546864323457,-1,"PRAD"
"29942","2q37.1",59.639776279195,1.58049462442198,0.114648245909015,"con","ALL","2","q","2q",0.134458811711034,-1,"PRAD"
"29943","2q37.2",9.69100254585606,0.289750535667539,0.772131433968471,"con","ALL","2","q","2q",0.0171087125598069,-1,"PRAD"
"29944","2q37.3",1.734856838654,0.0530984657149141,0.957675407854224,"con","ALL","2","q","2q",0.0023083441374473,-1,"PRAD"
"29945","3p26.3",-14.406591705957,-0.620384937951181,0.535296985882751,"con","ALL","3","p","3p",-0.0399283220131364,-1,"PRAD"
"29946","3p26.2",-19.2993099134017,-0.837716132132206,0.402604481220458,"con","ALL","3","p","3p",-0.0649025768905274,1,"PRAD"
"29947","3p26.1",-19.4516279334148,-0.780292445437526,0.435600975941669,"con","ALL","3","p","3p",-0.0533666208586608,-1,"PRAD"
"29948","3p25.3",-31.0620119401205,-1.51926808682317,0.129349322249749,"con","ALL","3","p","3p",-0.134458811711034,-1,"PRAD"
"29949","3p25.2",-38.901744105616,-1.24035901425658,0.215444826448831,"con","ALL","3","p","3p",-0.116546864323457,1,"PRAD"
"29950","3p25.1",-49.8309056327707,-1.51934268785625,0.129330555883381,"con","ALL","3","p","3p",-0.134458811711034,1,"PRAD"
"29951","3p24.3",-52.503527270616,-1.68355617246698,0.0929136185592449,"con","ALL","3","p","3p",-0.134458811711034,1,"PRAD"
"29952","3p24.2",-45.0014078046551,-1.50735169524624,0.132374292015174,"con","ALL","3","p","3p",-0.134458811711034,1,"PRAD"
"29953","3p24.1",-26.4453940033799,-0.80636322434667,0.420430290756052,"con","ALL","3","p","3p",-0.0576819251004772,1,"PRAD"
"29954","3p23",-38.1443574311658,-1.16332187608875,0.245273317891396,"con","ALL","3","p","3p",-0.115089506009614,1,"PRAD"
"29955","3p22.3",-40.2759797113517,-1.19610779214902,0.232241339000313,"con","ALL","3","p","3p",-0.115089506009614,1,"PRAD"
"29956","3p22.2",-41.3243855611697,-1.01797114070802,0.309201298880122,"con","ALL","3","p","3p",-0.0997417387974125,1,"PRAD"
"29957","3p22.1",-20.8955630570815,-0.55712011075044,0.577703435979752,"con","ALL","3","p","3p",-0.0362283757051282,1,"PRAD"
"29958","3p21.33",-33.5533720322266,-1.08092694063971,0.280269022977414,"con","ALL","3","p","3p",-0.114437189039464,1,"PRAD"
"29959","3p21.31",0.588110605160575,0.0177983506075271,0.98580707026214,"con","ALL","3","p","3p",0.000511357824102438,1,"PRAD"
"29960","3p21.2",18.5511265572138,0.60077738240033,0.548270078901723,"con","ALL","3","p","3p",0.0372991175650739,1,"PRAD"
"29961","3p21.1",31.6654787753597,1.04678988602886,0.295720049830258,"con","ALL","3","p","3p",0.102791130445855,1,"PRAD"
"29962","3p14.3",14.3712606739829,0.44247347551868,0.658344693510099,"con","ALL","3","p","3p",0.0299396347260664,1,"PRAD"
"29963","3p14.2",-0.474023632003884,-0.0163438154994054,0.986966851367166,"con","ALL","3","p","3p",-0.000511357824102438,1,"PRAD"
"29964","3p14.1",26.2416688352917,0.987120953086682,0.324077574902744,"con","ALL","3","p","3p",0.0962335779339501,-1,"PRAD"
"29965","3p13",32.5266497266234,1.90332504531745,0.0575923368171492,"con","ALL","3","p","3p",0.134458811711034,-1,"PRAD"
"29966","3p12.3",33.3071188156809,1.389214877464,0.165407539721136,"con","ALL","3","p","3p",0.125818557367433,-1,"PRAD"
"29967","3p12.2",10.9332759906683,0.532723871477803,0.594469736610908,"con","ALL","3","p","3p",0.0350623952857256,-1,"PRAD"
"29968","3p12.1",0.675377602408309,0.0228384235397735,0.981788590364686,"con","ALL","3","p","3p",0.000511357824102438,1,"PRAD"
"29969","3p11.2",16.8159432470966,0.625138172311544,0.53217560250985,"con","ALL","3","p","3p",0.0399283220131364,1,"PRAD"
"29970","3p11.1",24.2648617392808,0.894760634160866,0.371360716024692,"con","ALL","3","p","3p",0.0705176590396582,1,"PRAD"
"29971","3q11.1",-22.3896985955519,-0.722700710942415,0.470213563246205,"con","ALL","3","q","3q",-0.0460909844376901,1,"PRAD"
"29972","3q11.2",-27.4589748759742,-0.894710018375995,0.371387752372898,"con","ALL","3","q","3q",-0.0705176590396582,1,"PRAD"
"29973","3q12.1",-33.2109000575199,-1.1115960445871,0.26686487720868,"con","ALL","3","q","3q",-0.114919469652186,1,"PRAD"
"29974","3q12.2",-37.1557972529176,-1.29612901547576,0.195550016992405,"con","ALL","3","q","3q",-0.125818557367433,1,"PRAD"
"29975","3q12.3",-35.241401679642,-1.14982855651969,0.250783495572492,"con","ALL","3","q","3q",-0.115089506009614,1,"PRAD"
"29976","3q13.11",-34.2379939549033,-1.12448206872256,0.261367091018007,"con","ALL","3","q","3q",-0.115089506009614,1,"PRAD"
"29977","3q13.12",-47.4125843003183,-1.75118328900828,0.0805491007236046,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29978","3q13.13",-25.7648477465262,-0.997844246748466,0.318854525703776,"con","ALL","3","q","3q",-0.0962335779339501,1,"PRAD"
"29979","3q13.2",-25.7911991674203,-1.03693437104946,0.300285288485397,"con","ALL","3","q","3q",-0.100864549402706,1,"PRAD"
"29980","3q13.31",-32.3832699387707,-1.26640946641561,0.205976923674649,"con","ALL","3","q","3q",-0.122269071473871,1,"PRAD"
"29981","3q13.32",-48.6328679853751,-2.1033438601093,0.0359523352260397,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29982","3q13.33",-54.1916187283192,-2.114242709692,0.0350063688843307,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29983","3q21.1",-66.7763136707362,-2.74504417689623,0.00627576200484197,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29984","3q21.2",-43.0555119653453,-1.90159832992191,0.0578184422387792,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29985","3q21.3",-40.3600488557311,-1.89335805610174,0.0589076856674825,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29986","3q22.1",-45.5832982059469,-1.94916876677061,0.0518537410972631,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29987","3q22.2",-37.5254099586172,-1.93122096598225,0.0540405258695446,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29988","3q22.3",-27.3675761516959,-1.42853917748136,0.153783059782993,"con","ALL","3","q","3q",-0.125818557367433,1,"PRAD"
"29989","3q23",-30.1675864052367,-1.51935189629733,0.129328239588289,"con","ALL","3","q","3q",-0.134458811711034,1,"PRAD"
"29990","3q24",-20.1606940691269,-0.851097174433027,0.39513711840262,"con","ALL","3","q","3q",-0.0649025768905274,1,"PRAD"
"29991","3q25.1",-22.1852412360661,-0.957935399370987,0.338574576873464,"con","ALL","3","q","3q",-0.0936671228684229,1,"PRAD"
"29992","3q25.2",-16.4533083583359,-0.755093724465692,0.450560782856896,"con","ALL","3","q","3q",-0.0495059796995482,1,"PRAD"
"29993","3q25.31",-26.1164750663033,-1.08388008376424,0.278958717282044,"con","ALL","3","q","3q",-0.114437189039464,1,"PRAD"
"29994","3q25.32",-15.2952852349564,-0.601867984117606,0.54754442378581,"con","ALL","3","q","3q",-0.0372991175650739,1,"PRAD"
"29995","3q25.33",-19.3353532388892,-0.814522065974296,0.415747345277211,"con","ALL","3","q","3q",-0.0602962029571069,1,"PRAD"
"29996","3q26.1",-1.83885243298766,-0.081896281926536,0.934763116940963,"con","ALL","3","q","3q",-0.00352485638433831,1,"PRAD"
"29997","3q26.2",-5.60139692221231,-0.30065733529018,0.763805177294966,"con","ALL","3","q","3q",-0.0179426280698137,1,"PRAD"
"29998","3q26.31",2.69356113342772,0.139154647777431,0.889385947291373,"con","ALL","3","q","3q",0.00494549976802395,1,"PRAD"
"29999","3q26.32",5.85385583949675,0.335849775616402,0.737129992605047,"con","ALL","3","q","3q",0.0199367884848815,1,"PRAD"
"30000","3q26.33",-5.72753483591941,-0.254971762818659,0.798853437096236,"con","ALL","3","q","3q",-0.0140194953967347,1,"PRAD"
"30001","3q27.1",-10.2263847363506,-0.449625561281741,0.653182157943655,"con","ALL","3","q","3q",-0.0306688176821814,1,"PRAD"
"30002","3q27.2",-12.5003303822564,-0.5807198155749,0.561700153324446,"con","ALL","3","q","3q",-0.0362283757051282,1,"PRAD"
"30003","3q27.3",-22.868868909105,-1.06134509740379,0.289063500996601,"con","ALL","3","q","3q",-0.106887963933172,1,"PRAD"
"30004","3q28",-10.5524962197804,-0.491295835325948,0.623440390168886,"con","ALL","3","q","3q",-0.0350623952857256,1,"PRAD"
"30005","3q29",-10.4027498455216,-0.517664589063622,0.604929315545386,"con","ALL","3","q","3q",-0.0350623952857256,1,"PRAD"
"30006","4p16.3",-28.1368911632645,-0.996070782300508,0.319714499493363,"con","ALL","4","p","4p",-0.0962335779339501,-1,"PRAD"
"30007","4p16.2",-42.5257967653466,-1.5222011678594,0.128613083503228,"con","ALL","4","p","4p",-0.134458811711034,-1,"PRAD"
"30008","4p16.1",-49.3398790068387,-1.61717009211999,0.106494439762873,"con","ALL","4","p","4p",-0.134458811711034,-1,"PRAD"
"30009","4p15.33",-33.9133452268001,-1.11434688909257,0.26568458915584,"con","ALL","4","p","4p",-0.114919469652186,-1,"PRAD"
"30010","4p15.32",-10.9354070289268,-0.384068733311908,0.701096525473307,"con","ALL","4","p","4p",-0.0262347086146138,-1,"PRAD"
"30011","4p15.31",-5.45513922208575,-0.190043004929163,0.849355274181633,"con","ALL","4","p","4p",-0.00703294138945578,-1,"PRAD"
"30012","4p15.2",33.6339953800446,1.25409489955774,0.210414113311138,"con","ALL","4","p","4p",0.116943066329318,-1,"PRAD"
"30013","4p15.1",21.5752330249928,0.837436089931935,0.402761661476672,"con","ALL","4","p","4p",0.0649025768905274,-1,"PRAD"
"30014","4p14",50.7052693472836,1.72434508119593,0.0852853709646551,"con","ALL","4","p","4p",0.134458811711034,-1,"PRAD"
"30015","4p13",63.0955370791456,2.31093496661713,0.021256706072093,"con","ALL","4","p","4p",0.134458811711034,-1,"PRAD"
"30016","4p12",55.8444102836727,1.79831096273058,0.0727520273851543,"con","ALL","4","p","4p",0.134458811711034,-1,"PRAD"
"30017","4p11",11.3998510209274,0.491659264289596,0.623183594678878,"con","ALL","4","p","4p",0.0350623952857256,-1,"PRAD"
"30018","4q12",-21.3641266778058,-0.592613804133098,0.553716976378184,"con","ALL","4","q","4q",-0.0372991175650739,-1,"PRAD"
"30019","4q13.1",-12.0395318077145,-0.444315945586204,0.657013181530033,"con","ALL","4","q","4q",-0.0299396347260664,-1,"PRAD"
"30020","4q13.2",-10.1020764594657,-0.322169856396239,0.747463413454533,"con","ALL","4","q","4q",-0.0199367884848815,-1,"PRAD"
"30021","4q13.3",-35.038650630142,-0.974205334629607,0.330442239519117,"con","ALL","4","q","4q",-0.0936671228684229,1,"PRAD"
"30022","4q21.1",-65.1896099596324,-1.85590737686129,0.0640756281041017,"con","ALL","4","q","4q",-0.134458811711034,1,"PRAD"
"30023","4q21.21",-65.4596000336369,-2.05077267847873,0.0408281228282579,"con","ALL","4","q","4q",-0.134458811711034,1,"PRAD"
"30024","4q21.22",-42.9857109238774,-1.31976730659047,0.187537901733801,"con","ALL","4","q","4q",-0.125818557367433,-1,"PRAD"
"30025","4q21.23",-47.0245603848696,-1.36196786180971,0.173842882809361,"con","ALL","4","q","4q",-0.125818557367433,-1,"PRAD"
"30026","4q21.3",-47.2374114866758,-1.57837859227467,0.115133325784975,"con","ALL","4","q","4q",-0.134458811711034,-1,"PRAD"
"30027","4q22.1",-59.7098019213316,-2.09560543020422,0.0366371921116487,"con","ALL","4","q","4q",-0.134458811711034,-1,"PRAD"
"30028","4q22.2",-35.1071681498308,-1.19726761987865,0.231789526970368,"con","ALL","4","q","4q",-0.115089506009614,-1,"PRAD"
"30029","4q22.3",-37.7948961692409,-1.26225398721125,0.207466541401841,"con","ALL","4","q","4q",-0.121109164837712,-1,"PRAD"
"30030","4q23",-36.012897899227,-1.12285668899284,0.262056193336792,"con","ALL","4","q","4q",-0.115089506009614,-1,"PRAD"
"30031","4q24",-10.4799076354617,-0.276976869023581,0.781916362285989,"con","ALL","4","q","4q",-0.015836745011817,-1,"PRAD"
"30032","4q25",-4.98305274338376,-0.13267643605724,0.894504534010032,"con","ALL","4","q","4q",-0.00494549976802395,-1,"PRAD"
"30033","4q26",16.4267027195255,0.65083671375989,0.515461387628755,"con","ALL","4","q","4q",0.0413163593011339,-1,"PRAD"
"30034","4q27",31.607054499681,1.28445308764519,0.199599177141822,"con","ALL","4","q","4q",0.125818557367433,-1,"PRAD"
"30035","4q28.1",20.9091281346405,0.902014942986615,0.367498512345997,"con","ALL","4","q","4q",0.0705176590396582,-1,"PRAD"
"30036","4q28.2",49.8025282039446,2.16608975565898,0.0307928376756385,"con","ALL","4","q","4q",0.134458811711034,-1,"PRAD"
"30037","4q28.3",44.3440365512751,1.5017282536729,0.133820756678237,"con","ALL","4","q","4q",0.134458811711034,-1,"PRAD"
"30038","4q31.1",31.898608458706,0.93151831985203,0.352050883732896,"con","ALL","4","q","4q",0.0823055181078891,-1,"PRAD"
"30039","4q31.21",52.0681276166274,1.33856365732443,0.181342479071448,"con","ALL","4","q","4q",0.125818557367433,-1,"PRAD"
"30040","4q31.22",51.6789990544142,1.4737620969332,0.141197076329611,"con","ALL","4","q","4q",0.125818557367433,-1,"PRAD"
"30041","4q31.23",53.5498975196182,1.54794860751621,0.122289616608478,"con","ALL","4","q","4q",0.134458811711034,-1,"PRAD"
"30042","4q31.3",-2.80938731402987,-0.0749680690572185,0.940271156719654,"con","ALL","4","q","4q",-0.00352485638433831,-1,"PRAD"
"30043","4q32.1",-11.8708501408833,-0.379532594196934,0.704459213946446,"con","ALL","4","q","4q",-0.0254055956138263,-1,"PRAD"
"30044","4q32.2",-16.7283392821972,-0.619406501697581,0.53594065838721,"con","ALL","4","q","4q",-0.0399283220131364,-1,"PRAD"
"30045","4q32.3",-25.7101596698327,-0.831550997678324,0.406073335106413,"con","ALL","4","q","4q",-0.0643445249086186,-1,"PRAD"
"30046","4q33",-36.9484958993841,-1.48676576921495,0.137729156089851,"con","ALL","4","q","4q",-0.125818557367433,-1,"PRAD"
"30047","4q34.1",-15.993884280662,-0.603078011435375,0.54673986428765,"con","ALL","4","q","4q",-0.0372991175650739,-1,"PRAD"
"30048","4q34.2",4.24724023918949,0.164781919517832,0.869184574880765,"con","ALL","4","q","4q",0.00703294138945578,-1,"PRAD"
"30049","4q34.3",-13.8790849146285,-0.500651464429339,0.616844489787828,"con","ALL","4","q","4q",-0.0350623952857256,-1,"PRAD"
"30050","4q35.1",2.8577918418674,0.0923433792551705,0.926463511802967,"con","ALL","4","q","4q",0.00439915631735,-1,"PRAD"
"30051","4q35.2",8.36693981941085,0.276015362664432,0.782654323325871,"con","ALL","4","q","4q",0.015836745011817,-1,"PRAD"
"30052","5p15.33",-41.9908210416159,-1.41827717417685,0.156754729657073,"con","ALL","5","p","5p",-0.125818557367433,1,"PRAD"
"30053","5p15.32",-41.1604472559769,-1.70761338206429,0.0883507067095541,"con","ALL","5","p","5p",-0.134458811711034,1,"PRAD"
"30054","5p15.31",-38.2191674293125,-1.35461039011989,0.176175021502048,"con","ALL","5","p","5p",-0.125818557367433,1,"PRAD"
"30055","5p15.2",-47.7291816735508,-1.7931773480901,0.0735700922565593,"con","ALL","5","p","5p",-0.134458811711034,1,"PRAD"
"30056","5p15.1",-49.7256412265774,-1.85461351493321,0.0642606797568655,"con","ALL","5","p","5p",-0.134458811711034,1,"PRAD"
"30057","5p14.3",-40.4236479253265,-1.73323383932257,0.0836923240861687,"con","ALL","5","p","5p",-0.134458811711034,1,"PRAD"
"30058","5p14.2",-28.1353571793553,-1.18673466042887,0.235915670452531,"con","ALL","5","p","5p",-0.115089506009614,1,"PRAD"
"30059","5p14.1",-39.295850954754,-1.45669712790659,0.145849763566367,"con","ALL","5","p","5p",-0.125818557367433,1,"PRAD"
"30060","5p13.3",-63.4408406292074,-2.10619641799811,0.0357026586913421,"con","ALL","5","p","5p",-0.134458811711034,1,"PRAD"
"30061","5p13.2",-18.8401560473798,-0.655417795620518,0.512510839781559,"con","ALL","5","p","5p",-0.0413163593011339,1,"PRAD"
"30062","5p13.1",-54.0453281010051,-1.73956945985934,0.0825716714894176,"con","ALL","5","p","5p",-0.134458811711034,1,"PRAD"
"30063","5p12",-27.2900264430434,-0.960158655504546,0.337455768278126,"con","ALL","5","p","5p",-0.0936671228684229,1,"PRAD"
"30064","5q11.1",-13.2189398010773,-0.738359510351169,0.460654618263429,"con","ALL","5","q","5q",-0.0460909844376901,-1,"PRAD"
"30065","5q11.2",2.63101558357372,0.167546255701556,0.867010381300235,"con","ALL","5","q","5q",0.00703294138945578,-1,"PRAD"
"30066","5q12.1",-2.02065237420486,-0.125280884209348,0.900353311697046,"con","ALL","5","q","5q",-0.00494549976802395,-1,"PRAD"
"30067","5q12.3",-4.42348598913975,-0.278140967268556,0.781023174472863,"con","ALL","5","q","5q",-0.015836745011817,-1,"PRAD"
"30068","5q13.1",2.44507167683853,0.160257494137919,0.872745240469952,"con","ALL","5","q","5q",0.00656666962617892,-1,"PRAD"
"30069","5q13.2",5.27502560394268,0.333618377099463,0.73881233391592,"con","ALL","5","q","5q",0.0199367884848815,-1,"PRAD"
"30070","5q13.3",3.06670342036237,0.179082517257681,0.857948005195774,"con","ALL","5","q","5q",0.00703294138945578,-1,"PRAD"
"30071","5q14.1",7.31882089368803,0.367890255928779,0.713116228428073,"con","ALL","5","q","5q",0.022679060594739,-1,"PRAD"
"30072","5q14.2",-4.84408049154278,-0.211051081508852,0.832936425606833,"con","ALL","5","q","5q",-0.00703294138945578,-1,"PRAD"
"30073","5q14.3",15.6030998841224,0.781493140579018,0.434895401946079,"con","ALL","5","q","5q",0.0533666208586608,-1,"PRAD"
"30074","5q15",26.5131413602892,1.58839006265765,0.112852518619623,"con","ALL","5","q","5q",0.134458811711034,-1,"PRAD"
"30075","5q21.1",20.7287985584168,1.52364822373606,0.128251060460188,"con","ALL","5","q","5q",0.134458811711034,-1,"PRAD"
"30076","5q21.2",15.6309960223769,1.00259533212686,0.316558161499701,"con","ALL","5","q","5q",0.0962335779339501,-1,"PRAD"
"30077","5q21.3",18.9481161981349,1.1336115117582,0.257519892927143,"con","ALL","5","q","5q",0.115089506009614,-1,"PRAD"
"30078","5q22.1",34.7082854281621,1.87683111971779,0.0611438449690197,"con","ALL","5","q","5q",0.134458811711034,-1,"PRAD"
"30079","5q22.2",30.5559662250071,1.72598366318459,0.0849898687821147,"con","ALL","5","q","5q",0.134458811711034,-1,"PRAD"
"30080","5q22.3",38.2194187690159,2.0240305376996,0.0435169662531062,"con","ALL","5","q","5q",0.134458811711034,-1,"PRAD"
"30081","5q23.1",37.1286317007404,1.85085573735425,0.0648006380317117,"con","ALL","5","q","5q",0.134458811711034,-1,"PRAD"
"30082","5q23.2",51.0589164212223,2.07870407062033,0.0381718253851974,"con","ALL","5","q","5q",0.134458811711034,-1,"PRAD"
"30083","5q23.3",10.0206675932374,0.390784273390882,0.696129007270913,"con","ALL","5","q","5q",0.0262347086146138,-1,"PRAD"
"30084","5q31.1",11.501601599311,0.414877478893581,0.678415810178555,"con","ALL","5","q","5q",0.0299396347260664,-1,"PRAD"
"30085","5q31.2",23.9067416851923,0.857674440816058,0.391497631668674,"con","ALL","5","q","5q",0.0649025768905274,-1,"PRAD"
"30086","5q31.3",39.6220232726793,1.33809686116882,0.181494470704469,"con","ALL","5","q","5q",0.125818557367433,-1,"PRAD"
"30087","5q32",7.58817172308552,0.219291231260718,0.826515830979587,"con","ALL","5","q","5q",0.00703294138945578,-1,"PRAD"
"30088","5q33.1",-1.28815951287236,-0.0334556041445639,0.973325089512338,"con","ALL","5","q","5q",-0.000511357824102438,-1,"PRAD"
"30089","5q33.2",-15.2141243950219,-0.51275213104253,0.608359131714692,"con","ALL","5","q","5q",-0.0350623952857256,-1,"PRAD"
"30090","5q33.3",-21.7739733369261,-0.687418789530777,0.492148806332022,"con","ALL","5","q","5q",-0.0413163593011339,1,"PRAD"
"30091","5q34",2.78863164432225,0.0866715052548775,0.930968544911412,"con","ALL","5","q","5q",0.00439915631735,1,"PRAD"
"30092","5q35.1",-3.63356016223714,-0.109451261847334,0.912890034874082,"con","ALL","5","q","5q",-0.00439915631735,1,"PRAD"
"30093","5q35.2",-35.8660110601335,-1.01365902702801,0.311252985949489,"con","ALL","5","q","5q",-0.0997417387974125,1,"PRAD"
"30094","5q35.3",-19.0260914318122,-0.522324137055623,0.60168413897029,"con","ALL","5","q","5q",-0.0350623952857256,1,"PRAD"
"30095","6p25.3",-34.6426437582315,-1.39686449690098,0.163095781015836,"con","ALL","6","p","6p",-0.125818557367433,-1,"PRAD"
"30096","6p25.2",-36.1353314287723,-1.53141005834086,0.126322758414082,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30097","6p25.1",-37.1073944454032,-1.68713953080788,0.0922221781883269,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30098","6p24.3",-41.6208794309173,-1.70893198871146,0.0881059407226796,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30099","6p24.2",-30.2973322461416,-0.975901997285959,0.329601544723214,"con","ALL","6","p","6p",-0.0936671228684229,-1,"PRAD"
"30100","6p24.1",-40.6885873730149,-1.38607883646573,0.166362386296812,"con","ALL","6","p","6p",-0.125818557367433,-1,"PRAD"
"30101","6p23",-29.2725012519698,-0.837344217571984,0.40281323503076,"con","ALL","6","p","6p",-0.0649025768905274,-1,"PRAD"
"30102","6p22.3",-46.8477813859066,-1.2228298821628,0.221990276065636,"con","ALL","6","p","6p",-0.116546864323457,-1,"PRAD"
"30103","6p22.2",-29.0717903548679,-0.89308416516516,0.372256851034843,"con","ALL","6","p","6p",-0.0705176590396582,-1,"PRAD"
"30104","6p22.1",-38.3299008277124,-0.993056561559795,0.321179618911568,"con","ALL","6","p","6p",-0.0962335779339501,-1,"PRAD"
"30105","6p21.33",-8.28649191361238,-0.214817200784754,0.830000510367402,"con","ALL","6","p","6p",-0.00703294138945578,-1,"PRAD"
"30106","6p21.32",-28.723549958749,-0.675851414863952,0.499458449023889,"con","ALL","6","p","6p",-0.0413163593011339,-1,"PRAD"
"30107","6p21.31",-81.1343685832802,-1.87038287138747,0.0620352370302705,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30108","6p21.2",-55.9011117018986,-1.21038697122188,0.226722422804734,"con","ALL","6","p","6p",-0.115089506009614,-1,"PRAD"
"30109","6p21.1",-74.6540268108347,-1.87209918963922,0.0617969298445682,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30110","6p12.3",-68.8778375047449,-2.09125096009564,0.0370274454164517,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30111","6p12.2",-59.5432905318914,-1.62175728372755,0.105507879727043,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30112","6p12.1",-40.1643251367214,-1.03329410980434,0.301983373563552,"con","ALL","6","p","6p",-0.100820301206263,-1,"PRAD"
"30113","6p11.2",-77.397363424928,-1.99690409432025,0.0463962618180369,"con","ALL","6","p","6p",-0.134458811711034,-1,"PRAD"
"30114","6q11.1",-39.1117725248187,-1.56924076496155,0.117246703501726,"con","ALL","6","q","6q",-0.134458811711034,-1,"PRAD"
"30115","6q12",-19.2718669076811,-0.767085406768867,0.443405525379887,"con","ALL","6","q","6q",-0.0529929115751359,-1,"PRAD"
"30116","6q13",7.9899725585527,0.496818736949076,0.619542928936109,"con","ALL","6","q","6q",0.0350623952857256,-1,"PRAD"
"30117","6q14.1",5.84447128908952,0.395403104269288,0.692719993577062,"con","ALL","6","q","6q",0.0262347086146138,-1,"PRAD"
"30118","6q14.2",10.3753677116964,0.874179585162994,0.382454905831898,"con","ALL","6","q","6q",0.064967748755377,-1,"PRAD"
"30119","6q14.3",15.353542409332,1.34628669832826,0.178841547520241,"con","ALL","6","q","6q",0.125818557367433,-1,"PRAD"
"30120","6q15",18.0707642120265,1.58479239887843,0.113667989203915,"con","ALL","6","q","6q",0.134458811711034,-1,"PRAD"
"30121","6q16.1",13.837788768123,1.18362988679282,0.237141810183503,"con","ALL","6","q","6q",0.115089506009614,-1,"PRAD"
